,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,license,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
199,dask-ml,dask/dask-ml,distributed-ml,,{},82.0,Distributed and parallel machine learning using dask.,13,False,dask-ml,conda-forge/dask-ml,,,,1356.0,1356.0,https://pypi.org/project/dask-ml,65891.0,83817.0,https://anaconda.org/conda-forge/dask-ml,2020-05-26 20:29:09.888,2025-04-22 14:56:42.913,2025-04-22 14:56:42.913000,1362384.0,31.0,,,,,,2.0,,,,,,,,,,,
200,DEAP,deap/deap,distributed-ml,,{},93.0,Distributed Evolutionary Algorithms in Python.,13,False,deap,conda-forge/deap,,,,7096.0,7096.0,https://pypi.org/project/deap,,11322.0,https://anaconda.org/conda-forge/deap,2020-10-12 23:47:32.551,2026-05-06 22:52:09.525,2026-05-06 22:52:09.525000,803872.0,9.0,,,,,,2.0,,,,,,,,,,,
201,tslearn,tslearn-team/tslearn,time-series-data,,{},55.0,A machine learning toolkit dedicated to time-series data.,13,False,tslearn,conda-forge/tslearn,,,['sklearn'],2013.0,2013.0,https://pypi.org/project/tslearn,,27652.0,https://anaconda.org/conda-forge/tslearn,2020-06-15 20:45:09.304,2026-07-03 08:42:17.384,2026-07-03 08:42:17.384000,2073960.0,30.0,,,,,,2.0,,,,,,,,,,,
202,implicit,benfred/implicit,recommender-systems,,{},37.0,Fast Python Collaborative Filtering for Implicit Datasets.,13,False,implicit,conda-forge/implicit,,,,2026.0,2026.0,https://pypi.org/project/implicit,302897.0,331821.0,https://anaconda.org/conda-forge/implicit,2020-09-15 03:41:22.783,2026-05-14 22:07:46.291,2026-05-14 22:07:46.291000,2082551.0,18.0,,,,,,1.0,,,,,,,,,,,
203,tinytag,devsnd/tinytag,audio,,{},28.0,,13,False,tinytag,,,,,2027.0,2027.0,https://pypi.org/project/tinytag,4818211.0,4818211.0,,,,,,,,,,,,2.0,,,,,,,,,,,
204,Apex,NVIDIA/apex,gpu-utilities,,{},140.0,a Pytorch extension with NVIDIA-maintained utilities to streamline mixed precision and distributed training.,13,False,,conda-forge/nvidia-apex,,,['pytorch'],3372.0,3372.0,,,11003.0,https://anaconda.org/conda-forge/nvidia-apex,2020-10-08 01:21:09.615,2026-09-02 03:40:14.070,2026-09-02 03:40:14.070000,781227.0,5.0,,,,,,2.0,,,,,,,,,,,
205,bambi,bambinos/bambi,probabilistics,,{},55.0,BAyesian Model Building Interface in Python.,13,False,bambi,conda-forge/bambi,,,,256.0,256.0,https://pypi.org/project/bambi,81849.0,82956.0,https://anaconda.org/conda-forge/bambi,2020-12-17 13:09:13.632,2026-08-10 16:11:42.596,2026-08-10 16:11:42.596000,76440.0,25.0,,,,,,3.0,,,,,,,,,,,
206,pgmpy,pgmpy/pgmpy,probabilistics,,{},240.0,,13,False,pgmpy,,,,,1811.0,1811.0,https://pypi.org/project/pgmpy,653559.0,653559.0,,,,,,,,,,,,3.0,,,,,,,,,,,
207,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,{},19.0,Statistical post-hoc analysis and outlier detection algorithms.,13,False,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],1291.0,1291.0,https://pypi.org/project/scikit-posthocs,140871.0,157873.0,https://anaconda.org/conda-forge/scikit-posthocs,2020-10-13 01:11:10.773,2026-08-29 16:27:42.650,2026-08-29 16:27:42.650000,1207183.0,17.0,,,,,,3.0,,,,,,,,,,,
208,torchinfo,TylerYep/torchinfo,pytorch-utils,,{},29.0,,13,False,torchinfo,,,,['pytorch'],8265.0,8265.0,https://pypi.org/project/torchinfo,552231.0,552231.0,,,,,,,,,,,,2.0,,,,,,,,,,,
209,Prince,MaxHalford/prince,sklearn-utils,,{},21.0,Statistical factor analysis in Python.,13,False,prince,conda-forge/prince-factor-analysis,,,['sklearn'],799.0,799.0,https://pypi.org/project/prince,173972.0,174467.0,https://anaconda.org/conda-forge/prince-factor-analysis,2020-10-06 17:12:24.107,2026-08-31 15:09:04.473,2026-08-31 15:09:04.473000,35209.0,9.0,,,,,,2.0,,,,,,,,,,,
210,tensorly,tensorly/tensorly,others,,{},80.0,Tensor learning in Python.,13,False,tensorly,conda-forge/tensorly,,,,1242.0,1242.0,https://pypi.org/project/tensorly,79980.0,85699.0,https://anaconda.org/conda-forge/tensorly,2020-10-20 14:38:35.389,2025-04-22 14:56:50.737,2025-04-22 14:56:50.737000,406067.0,9.0,,,,,,2.0,,,,,,,,,,,
211,Sonnet,deepmind/sonnet,ml-frameworks,,{},63.0,Multi-language spell checker.,12,False,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1585.0,1585.0,https://pypi.org/project/dm-sonnet,17831.0,18529.0,https://anaconda.org/conda-forge/sonnet,2019-11-20 21:03:41.099,2025-04-22 14:57:17.453,2025-04-22 14:57:17.453000,57290.0,13.0,,,,,,3.0,,,,,,,,,,,
212,ngboost,stanfordmlgroup/ngboost,ml-frameworks,,{},63.0,Natural Gradient Boosting for Probabilistic Prediction.,12,False,ngboost,conda-forge/ngboost,,,,310.0,310.0,https://pypi.org/project/ngboost,171474.0,172889.0,https://anaconda.org/conda-forge/ngboost,2020-07-18 02:10:27.277,2026-06-26 06:33:29.103,2026-06-26 06:33:29.103000,104773.0,34.0,,,,,,3.0,,,,,,,,,,,
213,flashtext,vi3k6i5/flashtext,nlp,,{},7.0,This module can be used to replace keywords in sentences or extract keywords from sentences. It is based on the..,12,False,flashtext,conda-forge/flashtext,,,,2116.0,2116.0,https://pypi.org/project/flashtext,2424498.0,2424838.0,https://anaconda.org/conda-forge/flashtext,2020-07-16 16:37:57.409,2025-04-22 14:57:29.789,2025-04-22 14:57:29.789000,25186.0,1.0,,,,,,2.0,,,,,,,,,,,
214,ag2,ag2ai/ag2,agents,,{},505.0,,12,False,ag2,,,,,1005.0,1005.0,https://pypi.org/project/ag2,319966.0,319966.0,,,,,,,,,,,,3.0,,,,,,,,,,,
215,deepface,serengil/deepface,image,,{},102.0,,12,False,deepface,,,,,8735.0,8735.0,https://pypi.org/project/deepface,374137.0,374137.0,,,,,,,,,,,,2.0,,,,,,,,,,,
216,PyTorch3D,facebookresearch/pytorch3d,image,,{},186.0,3d Geometry for pytorch.,12,False,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],1389.0,1389.0,https://pypi.org/project/pytorch3d,,5315.0,https://anaconda.org/pytorch3d/pytorch3d,2019-11-19 20:10:38.667,2025-03-25 16:29:23.925,2025-03-25 16:29:23.925000,435859.0,18.0,,,,,,2.0,,,,,,,,,,,
217,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,{},14.0,Visualizing large time series with plotly.,12,False,plotly-resampler,conda-forge/plotly-resampler,,,,2102.0,2102.0,https://pypi.org/project/plotly-resampler,426536.0,429918.0,https://anaconda.org/conda-forge/plotly-resampler,2022-01-13 19:12:38.352,2025-10-09 21:44:53.402,2025-10-09 21:44:53.402000,189431.0,23.0,,,,,,3.0,,,,,,,,,,,
218,FiftyOne,voxel51/fiftyone,data-viz,,{},205.0,"Visualize, create, and debug image and video datasets and model predictions.",12,False,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",1099.0,1099.0,https://pypi.org/project/fiftyone,157962.0,157962.0,,,,,,,,,,,,3.0,,,,,,,,,,,
219,wordcloud,amueller/word_cloud,data-viz,,{},76.0,A little word cloud generator in Python.,12,False,wordcloud,conda-forge/wordcloud,,,,24.0,24.0,https://pypi.org/project/wordcloud,1889076.0,1904620.0,https://anaconda.org/conda-forge/wordcloud,2020-07-07 12:57:01.655,2026-08-09 16:35:22.475,2026-08-09 16:35:22.475000,1150305.0,15.0,,,,,,3.0,,,,,,,,,,,
220,ydata-profiling,ydataai/ydata-profiling,data-viz,,{},142.0,Generate profile report for pandas DataFrame.,12,False,ydata-profiling,conda-forge/ydata-profiling,,,"['jupyter', 'pandas']",20.0,20.0,https://pypi.org/project/ydata-profiling,1358022.0,1360610.0,https://anaconda.org/conda-forge/ydata-profiling,2023-02-27 12:22:21.195,2026-07-03 11:16:07.164,2026-07-03 11:16:07.164000,111297.0,34.0,,,,,,3.0,,,,,,,,,,,
221,openTSNE,pavlin-policar/openTSNE,data-viz,,{},15.0,"Extensible, parallel implementations of t-SNE.",12,False,opentsne,conda-forge/opentsne,,,,1147.0,1147.0,https://pypi.org/project/opentsne,127067.0,135840.0,https://anaconda.org/conda-forge/opentsne,2020-08-04 09:05:14.594,2026-01-16 07:03:04.711,2026-01-16 07:03:04.711000,640469.0,24.0,,,,,,3.0,,,,,,,,,,,
222,DoWhy,py-why/dowhy,interpretability,,{},117.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions.,12,False,dowhy,conda-forge/dowhy,,,,770.0,770.0,https://pypi.org/project/dowhy,207400.0,208265.0,https://anaconda.org/conda-forge/dowhy,2020-11-22 07:16:29.903,2025-07-13 12:15:04.418,2025-07-13 12:15:04.418000,60590.0,12.0,,,,,,2.0,,,,,,,,,,,
223,Satpy,pytroll/satpy,geospatial-data,,{},194.0,Meteorological processing package.,12,False,satpy,conda-forge/satpy,,,,213.0,213.0,https://pypi.org/project/satpy,38511.0,45231.0,https://anaconda.org/conda-forge/satpy,2020-06-10 19:56:45.218,2026-03-05 18:39:22.244,2026-03-05 18:39:22.244000,504045.0,76.0,,,,,,3.0,,,,,,,,,,,
224,pymap3d,geospace-code/pymap3d,geospatial-data,,{},19.0,Pure Python 3-D geographic coordinate conversions and geodesy.,12,False,pymap3d,conda-forge/pymap3d,,,,590.0,590.0,https://pypi.org/project/pymap3d,906619.0,908652.0,https://anaconda.org/conda-forge/pymap3d,2020-09-24 05:54:03.868,2025-07-08 12:06:19.595,2025-07-08 12:06:19.595000,146400.0,19.0,,,,,,3.0,,,,,,,,,,,
225,empyrical,quantopian/empyrical,financial-data,,{},23.0,Common financial risk metrics.,12,False,empyrical,conda-forge/empyrical,,,,1825.0,1825.0,https://pypi.org/project/empyrical,26860.0,27443.0,https://anaconda.org/conda-forge/empyrical,2018-02-15 14:11:16.165,2025-04-22 14:56:47.167,2025-04-22 14:56:47.167000,60067.0,4.0,,,,,,2.0,,,,,,,,,,,
226,ffn,pmorissette/ffn,financial-data,,{},48.0,ffn - a financial function library for Python.,12,False,ffn,conda-forge/ffn,,,,631.0,631.0,https://pypi.org/project/ffn,45948.0,46485.0,https://anaconda.org/conda-forge/ffn,2021-04-22 14:02:52.723,2026-09-01 21:41:16.477,2026-09-01 21:41:16.477000,34934.0,12.0,,,,,,2.0,,,,,,,,,,,
227,bt,pmorissette/bt,financial-data,,{},44.0,bt - flexible backtesting for Python.,12,False,bt,conda-forge/bt,,,,1752.0,1752.0,https://pypi.org/project/bt,22500.0,24993.0,https://anaconda.org/conda-forge/bt,2021-04-23 10:15:55.354,2026-04-26 16:07:23.806,2026-04-26 16:07:23.806000,162077.0,9.0,,,,,,2.0,,,,,,,,,,,
228,yfinance,ranaroussi/yfinance,financial-data,,{},185.0,,12,False,yfinance,ranaroussi/yfinance,,,,,,https://pypi.org/project/yfinance,25386582.0,25388179.0,https://anaconda.org/ranaroussi/yfinance,2021-07-03 13:58:30.250,2025-03-25 16:27:42.706,2025-03-25 16:27:42.706000,99036.0,4.0,,,,,,2.0,,,,,,,,,,,
229,Neptune.ai,neptune-ai/neptune-client,ml-experiments,,{},59.0,Neptune Client.,12,False,neptune-client,conda-forge/neptune-client,,,,983.0,983.0,https://pypi.org/project/neptune-client,46668.0,52800.0,https://anaconda.org/conda-forge/neptune-client,2020-05-20 10:42:43.652,2025-04-22 14:57:20.407,2025-04-22 14:57:20.407000,466065.0,132.0,,,,,,2.0,,,,,,,,,,,
230,ClearML,allegroai/clearml,ml-experiments,,{},118.0,Auto-Magical Experiment Manager & Version Control for AI.,12,False,clearml,,allegroai/trains,,,1982.0,1982.0,https://pypi.org/project/clearml,637861.0,637861.0,,,,2020-10-05 10:16:46.865671,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,,34118.0,2.0,,,,,,,,,,,
231,sacred,IDSIA/sacred,ml-experiments,,{},107.0,Facilitates automated and reproducible experimental research.,12,False,sacred,conda-forge/sacred,,,,3671.0,3671.0,https://pypi.org/project/sacred,30323.0,30535.0,https://anaconda.org/conda-forge/sacred,2021-11-14 09:49:21.832,2025-04-22 14:58:05.313,2025-04-22 14:58:05.313000,12298.0,3.0,,,,,,2.0,,,,,,,,,,,
232,H2O-3,h2oai/h2o-3,distributed-ml,,{},288.0,,12,False,h2o,,,,,100.0,100.0,https://pypi.org/project/h2o,192916.0,192916.0,,,,,,,,,,,,2.0,Apache-2.0,,,,,,,,,,
233,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,{},111.0,Timeseries forecasting with PyTorch.,12,False,pytorch-forecasting,conda-forge/pytorch-forecasting,,,,711.0,711.0,https://pypi.org/project/pytorch-forecasting,278646.0,280138.0,https://anaconda.org/conda-forge/pytorch-forecasting,2020-09-14 11:56:00.946,2026-06-25 08:25:03.077,2026-06-25 08:25:03.077000,107452.0,32.0,,,,,,2.0,,,,,,,,,,,
234,qdrant,qdrant/qdrant,nn-search,,{},202.0,,12,False,qdrant-client,,,,,117.0,117.0,https://pypi.org/project/qdrant-client,16372923.0,16372923.0,,,,,,,,,,,,3.0,,,,,,,,,,,
235,lightfm,lyst/lightfm,recommender-systems,,{},47.0,"A Python implementation of LightFM, a hybrid recommendation algorithm.",12,False,lightfm,conda-forge/lightfm,,,,1948.0,1948.0,https://pypi.org/project/lightfm,43262.0,47888.0,https://anaconda.org/conda-forge/lightfm,2018-01-05 14:24:50.552,2025-04-22 14:56:45.003,2025-04-22 14:56:45.003000,481165.0,4.0,,,,,,1.0,,,,,,,,,,,
236,Cornac,PreferredAI/cornac,recommender-systems,,{},31.0,A Comparative Framework for Multimodal Recommender Systems.,12,False,cornac,conda-forge/cornac,,,,306.0,306.0,https://pypi.org/project/cornac,,15207.0,https://anaconda.org/conda-forge/cornac,2020-06-06 08:50:52.981,2026-08-28 03:39:40.507,2026-08-28 03:39:40.507000,1140565.0,59.0,,,,,,1.0,,,,,,,,,,,
237,SpeechRecognition,Uberi/speech_recognition,audio,,{},62.0,"Library for performing speech recognition, with support for several engines and APIs, online and offline.",12,False,SpeechRecognition,conda-forge/speechrecognition,,,,24.0,24.0,https://pypi.org/project/SpeechRecognition,8303970.0,8312564.0,https://anaconda.org/conda-forge/speechrecognition,2020-08-20 04:16:29.624,2026-06-17 03:46:16.860,2026-06-17 03:46:16.860000,627396.0,27.0,,,,,,2.0,,,,,,,,,,,
238,spleeter,deezer/spleeter,audio,,{},22.0,The Deezer source separation library with pretrained models based on tensorflow.,12,False,spleeter,conda-forge/spleeter,,,['tensorflow'],1099.0,1099.0,https://pypi.org/project/spleeter,16495.0,18167.0,https://anaconda.org/conda-forge/spleeter,2019-11-08 20:02:52.483,2025-04-22 14:57:16.666,2025-04-22 14:57:16.666000,137131.0,10.0,,,,,,2.0,,,,,,,,,,,
239,BentoML,bentoml/BentoML,model-serialisation,,{},238.0,,12,False,bentoml,,,,,2873.0,2873.0,https://pypi.org/project/bentoml,232130.0,232130.0,,,,,,,,,,,,3.0,,,,,,,,,,,
240,equinox,patrick-kidger/equinox,jax-utils,,{},101.0,,12,False,equinox,,,,['jax'],1970.0,1970.0,https://pypi.org/project/equinox,998347.0,998347.0,,,,,,,,,,,,1.0,,,,,,,,,,,
241,scikit-lego,koaning/scikit-lego,sklearn-utils,,{},74.0,missing blocks for sklearn pipelines.,12,False,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],192.0,192.0,https://pypi.org/project/scikit-lego,64576.0,65767.0,https://anaconda.org/conda-forge/scikit-lego,2020-05-26 10:44:57.130,2025-04-22 14:57:15.493,2025-04-22 14:57:15.493000,90561.0,25.0,,,,,,2.0,,,,,,,,,,,
242,metricflow,transform-data/metricflow,others,,{},61.0,,12,False,metricflow,,,,,191.0,191.0,https://pypi.org/project/metricflow,7866147.0,7866147.0,,,,,,,,,,,,2.0,,,,,,,,,,,
243,DeepChem,deepchem/deepchem,others,,{},262.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",12,False,deepchem,conda-forge/deepchem,,,['tensorflow'],670.0,670.0,https://pypi.org/project/deepchem,36781.0,38458.0,https://anaconda.org/conda-forge/deepchem,2020-06-10 18:42:21.688,2025-04-22 14:57:21.461,2025-04-22 14:57:21.461000,125797.0,7.0,,,,,,2.0,,,,,,,,,,,
244,cleanlab,cleanlab/cleanlab,others,,{},55.0,The standard package for machine learning with noisy labels and finding mislabeled data in Python.,12,False,cleanlab,conda-forge/cleanlab,,,,541.0,541.0,https://pypi.org/project/cleanlab,85066.0,86363.0,https://anaconda.org/conda-forge/cleanlab,2021-04-19 15:02:45.542,2026-01-14 17:49:56.450,2026-01-14 17:49:56.450000,84353.0,19.0,,,,,,2.0,,,,,,,,,,,
245,datalad,datalad/datalad,others,,{},66.0,data distribution geared toward scientific datasets.,12,False,datalad,conda-forge/datalad,,,,588.0,588.0,https://pypi.org/project/datalad,32151.0,48568.0,https://anaconda.org/conda-forge/datalad,2020-06-24 04:55:07.916,2026-08-17 17:33:35.137,2026-08-17 17:33:35.137000,1231346.0,80.0,,,,,,2.0,,,,,,,,,,,
246,spark-nlp,JohnSnowLabs/spark-nlp,nlp,,{},115.0,,11,False,spark-nlp,,,,['spark'],622.0,622.0,https://pypi.org/project/spark-nlp,928876.0,928876.0,,,,,,,,,,,,2.0,,,,,,,,,,,
247,argilla,argilla-io/argilla,nlp,,{},110.0,,11,False,argilla,,,,,3179.0,3179.0,https://pypi.org/project/argilla,97848.0,97848.0,,,,,,,,,,,,2.0,,,,,,,,,,,
248,opik,comet-ml/opik,nlp,,{},153.0,,11,False,opik,,,,,57.0,57.0,https://pypi.org/project/opik,2829406.0,2829406.0,,,,,,,,,,,,2.0,,,,,,,,,,,
249,fastText,facebookresearch/fastText,nlp,,{},68.0,fastText - Library for efficient text classification and representation learning.,11,False,fasttext,conda-forge/fasttext,,,,24.0,24.0,https://pypi.org/project/fasttext,2298024.0,2301022.0,https://anaconda.org/conda-forge/fasttext,2020-09-22 18:15:34.037,2025-11-05 20:00:51.025,2025-11-05 20:00:51.025000,215925.0,3.0,,,,,,2.0,,,,,,,,,,,
250,fairseq,facebookresearch/fairseq,nlp,,{},433.0,Facebook AI Research Sequence-to-Sequence Toolkit.,11,False,fairseq,conda-forge/fairseq,,,['pytorch'],24.0,24.0,https://pypi.org/project/fairseq,47227.0,50170.0,https://anaconda.org/conda-forge/fairseq,2020-07-24 16:44:47.386,2026-08-18 00:26:45.420,2026-08-18 00:26:45.420000,217790.0,4.0,,,,,,2.0,,,,,,,,,,,
251,Dedupe,dedupeio/dedupe,nlp,,{},72.0,A python library for accurate and scaleable data deduplication and entity-resolution.,11,False,dedupe,conda-forge/dedupe,,,,385.0,385.0,https://pypi.org/project/dedupe,46117.0,49087.0,https://anaconda.org/conda-forge/dedupe,2021-12-08 17:23:58.376,2025-04-22 14:58:06.931,2025-04-22 14:58:06.931000,169339.0,12.0,,,,,,2.0,,,,,,,,,,,
252,Albumentations,albumentations-team/albumentations,image,,{},172.0,Fast image augmentation library and easy to use wrapper around other libraries.,11,False,albumentations,conda-forge/albumentations,,,['pytorch'],,,https://pypi.org/project/albumentations,4347574.0,4353236.0,https://anaconda.org/conda-forge/albumentations,2020-07-10 06:51:58.141,2025-05-28 13:47:29.423,2025-05-28 13:47:29.423000,418992.0,38.0,,,,,,3.0,,,,,,,,,,,
253,doctr,mindee/doctr,image,,{},78.0,,11,False,python-doctr,,,,"['tensorflow', 'pytorch']",1282.0,1282.0,https://pypi.org/project/python-doctr,283937.0,283937.0,,,,,,,,,,,,3.0,,,,,,,,,,,
254,AutoViz,AutoViML/AutoViz,data-viz,,{},17.0,"Automatically Visualize any dataset, any size with a single line of code.",11,False,autoviz,conda-forge/autoviz,,,,904.0,904.0,https://pypi.org/project/autoviz,13660.0,15726.0,https://anaconda.org/conda-forge/autoviz,2021-08-25 18:46:27.137,2025-04-22 14:57:59.344,2025-04-22 14:57:59.344000,126029.0,46.0,,,,,,3.0,,,,,,,,,,,
255,bqplot,bqplot/bqplot,data-viz,,{},71.0,Plotting library for Jupyter.,11,False,bqplot,conda-forge/bqplot,,,['jupyter'],65.0,65.0,https://pypi.org/project/bqplot,300357.0,348777.0,https://anaconda.org/conda-forge/bqplot,2020-05-24 11:30:38.431,2026-05-07 12:02:44.851,2026-05-07 12:02:44.851000,3503706.0,68.0,,,,,,3.0,,bqplot,https://www.npmjs.com/package/bqplot,2319.0,,,,,,,
256,python-ternary,marcharper/python-ternary,data-viz,,{},28.0,Make ternary plots in matplotlib.,11,False,python-ternary,conda-forge/python-ternary,,,,243.0,243.0,https://pypi.org/project/python-ternary,34936.0,40434.0,https://anaconda.org/conda-forge/python-ternary,2021-02-17 20:33:02.087,2025-04-22 14:56:22.353,2025-04-22 14:56:22.353000,368408.0,8.0,,,,,,3.0,,,,,,,,,,,
257,ridgeplot,tpvasconcelos/ridgeplot,data-viz,,{},5.0,Provides a simple interface for plotting beautiful and interactive ridgeline plots within the extensive Plotly..,11,False,ridgeplot,conda-forge/ridgeplot,,,,289.0,289.0,https://pypi.org/project/ridgeplot,96429.0,96699.0,https://anaconda.org/conda-forge/ridgeplot,2024-12-20 08:59:41.148,2026-04-07 18:29:09.233,2026-04-07 18:29:09.233000,5688.0,6.0,,,,,,3.0,,,,,,,,,,,
258,UMAP,lmcinnes/umap,data-viz,,{},149.0,Uniform Manifold Approximation and Projection.,11,False,umap-learn,conda-forge/umap-learn,,,,1.0,1.0,https://pypi.org/project/umap-learn,6356521.0,6409486.0,https://anaconda.org/conda-forge/umap-learn,2020-06-05 04:42:03.905,2026-04-09 00:32:16.119,2026-04-09 00:32:16.119000,3972376.0,31.0,,,,,,3.0,,,,,,,,,,,
259,explainerdashboard,oegedijk/explainerdashboard,interpretability,,{},23.0,explainerdashboard allows you quickly build an interactive dashboard to explain the inner workings of your machine..,11,False,explainerdashboard,conda-forge/explainerdashboard,,,,663.0,663.0,https://pypi.org/project/explainerdashboard,57464.0,58833.0,https://anaconda.org/conda-forge/explainerdashboard,2020-12-01 04:42:10.329,2026-02-09 15:37:35.767,2026-02-09 15:37:35.767000,94467.0,33.0,,,,,,2.0,,,,,,,,,,,
260,InterpretML,interpretml/interpret,interpretability,,{},59.0,,11,False,interpret,,,,['jupyter'],986.0,986.0,https://pypi.org/project/interpret,317112.0,317112.0,,,,,,,,,,,,2.0,,,,,,,,,,,
261,DALEX,ModelOriented/DALEX,interpretability,,{},28.0,Responsible Machine Learning in Python.,11,False,dalex,conda-forge/dalex,,,,241.0,241.0,https://pypi.org/project/dalex,39966.0,40823.0,https://anaconda.org/conda-forge/dalex,2021-01-06 18:42:09.821,2025-04-22 14:57:44.228,2025-04-22 14:57:44.228000,58287.0,7.0,,,,,,2.0,,,,,,,,,,,
262,AIF 360,Trusted-AI/AIF360,interpretability,,{},75.0,IBM AI Fairness 360.,11,False,aif360,conda-forge/aif360,,,,800.0,800.0,https://pypi.org/project/aif360,27210.0,27785.0,https://anaconda.org/conda-forge/aif360,2020-09-28 14:34:26.554,2025-04-22 14:57:36.856,2025-04-22 14:57:36.856000,41440.0,5.0,,,,,,2.0,,,,,,,,,,,
