,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,labels,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,pypi_url,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,pypi_monthly_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,recent_commit_count,trending,helm_id,maven_id,updated_github_id,maven_url,docs_url,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id
65,PyTorch Image Models,rwightman/pytorch-image-models,image,,{},209.0,(Unofficial) PyTorch Image Models.,19,False,timm,conda-forge/timm,['pytorch'],,,2020-07-18 18:44:49.142,2026-09-04 18:58:51.877000,,,,,,,,,,,,11388379.0,48.0,66449.0,66449.0,https://pypi.org/project/timm,https://anaconda.org/conda-forge/timm,2026-09-04 18:58:51.877,769393.0,1.0,,11377982.0,,,,,,,,,,,,,,,,,
66,Rasterio,rasterio/rasterio,geospatial-data,,{},185.0,Rasterio reads and writes geospatial raster datasets.,19,False,rasterio,conda-forge/rasterio,,,,2021-01-25 19:58:39.144,2026-08-09 22:38:17.456000,,,,,,,,,,,,5448583.0,88.0,20744.0,20744.0,https://pypi.org/project/rasterio,https://anaconda.org/conda-forge/rasterio,2026-08-09 22:38:17.456,8000162.0,2.0,,5330934.0,,,,,,,,,,,,,,,,,
67,Optuna,optuna/optuna,hyperopt,,{},399.0,A hyperparameter optimization framework.,19,False,optuna,conda-forge/optuna,,,,2020-06-01 09:17:12.717,2026-09-08 02:31:50.496000,,,,,,,,,,,,16564609.0,47.0,33633.0,33633.0,https://pypi.org/project/optuna,https://anaconda.org/conda-forge/optuna,2026-09-08 02:31:50.496,4366264.0,1.0,,16506393.0,,,,,,,,,,,,,,,,,
68,Tensorboard,tensorflow/tensorboard,ml-experiments,,{},336.0,TensorFlows Visualization Toolkit.,19,False,tensorboard,conda-forge/tensorboard,['tensorflow'],,,2020-06-22 10:06:52.606,2026-05-24 17:36:10.396000,,,,,,,,,,,,18747295.0,45.0,340587.0,340587.0,https://pypi.org/project/tensorboard,https://anaconda.org/conda-forge/tensorboard,2026-05-24 17:36:10.396,8132960.0,2.0,,18638856.0,,,,,,,,,,,,,,,,,
69,dask.distributed,dask/distributed,distributed-ml,,{},351.0,Distributed scheduler for Dask.,19,False,distributed,conda-forge/distributed,,,,2020-05-27 03:49:13.707,2026-08-27 20:46:16.705000,,,,,,,,,,,,5710881.0,233.0,43085.0,43085.0,https://pypi.org/project/distributed,https://anaconda.org/conda-forge/distributed,2026-08-27 20:46:16.705,26581654.0,2.0,,5361123.0,,,,,,,,,,,,,,,,,
70,onnx,onnx/onnx,model-serialisation,,{},430.0,Open Neural Network Exchange library.,19,False,onnx,conda-forge/onnx,,,,2020-06-03 11:32:32.173,2026-09-14 10:31:05.427000,,,,,,,,,,,,13411853.0,35.0,54435.0,54435.0,https://pypi.org/project/onnx,https://anaconda.org/conda-forge/onnx,2026-09-14 10:31:05.427,3500827.0,1.0,,13365176.0,,,,,,,,,,,,,,,,,
71,vissl,facebookresearch/vissl,image,,https://github.com/facebookresearch/vissl,38.0,"VISSL is FAIRs library of extensible, modular and scalable components for SOTA Self-Supervised Learning with images.",18,False,vissl,,['pytorch'],https://github.com/facebookresearch/vissl,MIT,2020-04-09 19:40:33.000,2024-03-03 01:41:37.000000,2024-03-03 01:31:19,412.0,320.0,4.0,414.0,67.0,106.0,3292.0,2021-11-02 17:21:02,0.1.6,,59.0,2.0,,,https://pypi.org/project/vissl,,,,1.0,,59.0,,,,,,,,,,,,,,,,,
72,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,30.0,Fast and Easy Infinite Neural Networks in Python.,18,False,neural-tangents,,,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2024-03-01 17:17:03.000000,2024-03-01 17:16:56,650.0,237.0,1.0,33.0,62.0,96.0,2382.0,2023-12-11 14:10:12,0.6.5,848.0,674.0,17.0,,,https://pypi.org/project/neural-tangents,,,,2.0,,663.0,,,,,,,,,,,,,,,,,
73,einops,arogozhnikov/einops,ml-frameworks,,{},38.0,A new flavour of deep learning operations.,18,False,einops,conda-forge/einops,,,,2020-10-15 20:10:16.939,2026-01-26 11:30:26.666000,,,,,,,,,,,,22698445.0,12.0,91685.0,91685.0,https://pypi.org/project/einops,https://anaconda.org/conda-forge/einops,2026-01-26 11:30:26.666,870695.0,2.0,,22686182.0,,,,,,,,,,,,,,,,,
74,gensim,RaRe-Technologies/gensim,nlp,,{},463.0,Topic Modelling for Humans.,18,False,gensim,conda-forge/gensim,,,,2021-03-31 07:19:16.610,2026-03-18 20:01:38.726000,,,,,,,,,,,,3228498.0,23.0,78936.0,78936.0,https://pypi.org/project/gensim,https://anaconda.org/conda-forge/gensim,2026-03-18 20:01:38.726,2240018.0,2.0,,3194559.0,,,,,,,,,,,,,,,,,
75,MoviePy,Zulko/moviepy,image,,{},193.0,Video editing with Python.,18,False,moviepy,conda-forge/moviepy,,,,2022-04-16 23:09:16.118,2026-02-01 17:50:06.530000,,,,,,,,,,,,4903170.0,8.0,68982.0,68982.0,https://pypi.org/project/moviepy,https://anaconda.org/conda-forge/moviepy,2026-02-01 17:50:06.530,562444.0,1.0,,4892558.0,,,,,,,,,,,,,,,,,
76,shap,slundberg/shap,interpretability,,{},325.0,A unified approach to explain the output of any machine learning model.,18,False,shap,conda-forge/shap,,,,2020-12-16 18:34:09.024,2026-06-12 18:46:58.089000,,,,,,,,,,,,10385766.0,41.0,38062.0,38062.0,https://pypi.org/project/shap,https://anaconda.org/conda-forge/shap,2026-06-12 18:46:58.089,10336836.0,1.0,,10235957.0,,,,,,,,,,,,,,,,,
77,pydeck,visgl/deck.gl,geospatial-data,,{},323.0,Widget for deck.gl maps.,18,False,pydeck,conda-forge/pydeck,['jupyter'],,,2020-07-24 06:30:33.668,2026-07-03 03:15:08.148000,,,,,,,,,,,,20675798.0,16.0,9673.0,9673.0,https://pypi.org/project/pydeck,https://anaconda.org/conda-forge/pydeck,2026-07-03 03:15:08.148,1201516.0,2.0,,19725086.0,,,,,,,,,,,,deck.gl,https://www.npmjs.com/package/deck.gl,934476.0,,,
78,GeoPandas,geopandas/geopandas,geospatial-data,,{},271.0,Geographic pandas extensions.,18,False,geopandas,conda-forge/geopandas,['pandas'],,,2020-06-24 14:59:24.383,2026-06-26 20:58:44.934000,,,,,,,,,,,,14327119.0,44.0,63534.0,63534.0,https://pypi.org/project/geopandas,https://anaconda.org/conda-forge/geopandas,2026-06-26 20:58:44.934,8137194.0,2.0,,14218624.0,,,,,,,,,,,,,,,,,
79,Fiona,Toblerity/Fiona,geospatial-data,,{},78.0,Fiona reads and writes spatial data files.,18,False,fiona,conda-forge/fiona,,,,2020-07-27 18:07:57.882,2026-09-03 22:08:22.849000,,,,,,,,,,,,3673107.0,51.0,27686.0,27686.0,https://pypi.org/project/fiona,https://anaconda.org/conda-forge/fiona,2026-09-03 22:08:22.849,11697330.0,2.0,,3515035.0,,,,,,,,,,,,,,,,,
80,Faiss,facebookresearch/faiss,nn-search,,{},353.0,A library for efficient similarity search and clustering of dense vectors.,18,False,pymilvus,conda-forge/faiss,,,,2020-06-13 12:51:19.207,2026-08-28 18:57:55.594000,,,,,,,,,,,,3921978.0,12.0,5025.0,5025.0,https://pypi.org/project/pymilvus,https://anaconda.org/conda-forge/faiss,2026-08-28 18:57:55.594,4170937.0,1.0,,3866366.0,,,,,,,,,,,,,,,,,
81,Pydub,jiaaro/pydub,audio,,{},96.0,Manipulate audio with a simple and easy high level interface.,18,False,pydub,conda-forge/pydub,,,,2021-03-07 19:47:43.182,2025-04-22 14:56:58.184000,,,,,,,,,,,,19221827.0,4.0,112992.0,112992.0,https://pypi.org/project/pydub,https://anaconda.org/conda-forge/pydub,2025-04-22 14:56:58.184,340415.0,1.0,,19216670.0,,,,,,,,,,,,,,,,,
82,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,21.0,A high performance and generic framework for distributed DNN training.,17,False,byteps,,,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2023-10-03 18:02:27.000000,2022-02-10 07:36:23,432.0,481.0,3.0,180.0,107.0,161.0,3716.0,2020-02-19 23:44:20,0.2,,43.0,1.0,,,https://pypi.org/project/byteps,,,,2.0,bytepsimage/tensorflow,18.0,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,2254.0,,,,,,,,,,,,,
83,CrypTen,facebookresearch/CrypTen,privacy-ml,,https://github.com/facebookresearch/CrypTen,40.0,A framework for Privacy Preserving Machine Learning.,17,False,crypten,,['pytorch'],https://github.com/facebookresearch/CrypTen,MIT,2019-08-15 00:00:31.000,2024-11-23 22:25:52.000000,2024-11-23 22:09:12,359.0,294.0,2.0,261.0,69.0,198.0,1649.0,2020-04-21 13:59:37,0.1,,246.0,1.0,,,https://pypi.org/project/crypten,,,,1.0,,246.0,,,,,,,,,,,,,,,,,
84,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,22.0,A toolkit that streamlines and automates the generation of model cards.,17,False,model-card-toolkit,,,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-07-26 12:05:00.000000,2023-07-26 12:04:59,273.0,86.0,3.0,248.0,8.0,23.0,451.0,2023-04-03 17:58:08,2.0.0,45.0,168.0,9.0,,,https://pypi.org/project/model-card-toolkit,,,,1.0,,168.0,,,,,,,,,,,,,,,,,
85,PyOD,yzhao062/pyod,ml-frameworks,,{},80.0,A Python Toolkit for Scalable Outlier Detection (Anomaly Detection).,17,False,pyod,conda-forge/pyod,,,,2020-05-21 23:31:10.016,2026-08-17 20:55:42.478000,,,,,,,,,,,,3418171.0,59.0,5731.0,5731.0,https://pypi.org/project/pyod,https://anaconda.org/conda-forge/pyod,2026-08-17 20:55:42.478,223241.0,2.0,,3415234.0,,,,,,,,,,,,,,,,,
86,Thinc,explosion/thinc,ml-frameworks,,{},68.0,thinc: a lightweight deep learning library.,17,False,thinc,conda-forge/thinc,,,,2020-05-25 09:58:57.636,2026-03-24 12:17:35.079000,,,,,,,,,,,,22496434.0,66.0,73113.0,73113.0,https://pypi.org/project/thinc,https://anaconda.org/conda-forge/thinc,2026-03-24 12:17:35.079,5394329.0,2.0,,22425456.0,,,,,,,,,,,,,,,,,
87,Flax,google/flax,ml-frameworks,,{},306.0,Flax: A neural network library for JAX designed for flexibility.,17,False,flax,conda-forge/flax,['jax'],,,2021-03-31 20:01:18.364,2026-07-21 05:36:54.150000,,,,,,,,,,,,2571587.0,31.0,16850.0,16850.0,https://pypi.org/project/flax,https://anaconda.org/conda-forge/flax,2026-07-21 05:36:54.150,221628.0,2.0,,2568229.0,,,,,,,,,,,,,,,,,
88,ftfy,rspeer/python-ftfy,nlp,,{},22.0,Fixes some problems with Unicode text after the fact.,17,False,ftfy,conda-forge/ftfy,,,,2021-01-20 08:08:07.817,2025-04-22 14:56:35.312000,,,,,,,,,,,,15198928.0,15.0,36171.0,36171.0,https://pypi.org/project/ftfy,https://anaconda.org/conda-forge/ftfy,2025-04-22 14:56:35.312,582753.0,2.0,,15190359.0,,,,,,,,,,,,,,,,,
89,llama_index,run-llama/llama_index,agents,,{},1998.0,,17,False,llama_index,,,,,,,,,,,,,,,,,,4355473.0,,25450.0,25450.0,https://pypi.org/project/llama_index,,,,2.0,,4355473.0,,,,,,,,,,,,,,,,,
90,langgraph,langchain-ai/langgraph,agents,,{},286.0,,17,False,langgraph,,,,,,,,,,,,,,,,,,49797874.0,,47502.0,47502.0,https://pypi.org/project/langgraph,,,,2.0,,49797874.0,,,,,,,,,,,,,,,,,
91,ImageHash,JohannesBuchner/imagehash,image,,{},31.0,A Python Perceptual Image Hahsing Module.,17,False,ImageHash,conda-forge/imagehash,,,,2020-11-19 18:20:47.916,2025-04-22 14:56:29.803000,,,,,,,,,,,,4973525.0,8.0,18921.0,18921.0,https://pypi.org/project/ImageHash,https://anaconda.org/conda-forge/imagehash,2025-04-22 14:56:29.803,655789.0,2.0,,4964157.0,,,,,,,,,,,,,,,,,
92,Kornia,kornia/kornia,image,,{},427.0,Kornia is a differentiable computer vision library for PyTorch.,17,False,kornia,conda-forge/kornia,['pytorch'],,,2020-12-09 16:29:41.029,2025-11-08 13:20:35.488000,,,,,,,,,,,,2483511.0,27.0,17924.0,17924.0,https://pypi.org/project/kornia,https://anaconda.org/conda-forge/kornia,2025-11-08 13:20:35.488,314058.0,2.0,,2478960.0,,,,,,,,,,,,,,,,,
93,HoloViews,holoviz/holoviews,data-viz,,{},163.0,Stop plotting your data - annotate your data and let it visualize itself.,17,False,holoviews,conda-forge/holoviews,['jupyter'],,,2020-06-23 16:07:32.048,2026-08-24 12:07:40.636000,,,,,,,,,,,,1122451.0,78.0,16876.0,16876.0,https://pypi.org/project/holoviews,https://anaconda.org/conda-forge/holoviews,2026-08-24 12:07:40.636,3669650.0,2.0,,1073437.0,,,,,,,,,,,,@pyviz/jupyterlab_pyviz,https://www.npmjs.com/package/@pyviz/jupyterlab_pyviz,86.0,,,
94,arviz,arviz-devs/arviz,interpretability,,{},196.0,Exploratory analysis of Bayesian models with Python.,17,False,arviz,conda-forge/arviz,,,,2020-05-23 03:05:32.458,2026-08-16 16:52:08.302000,,,,,,,,,,,,2484557.0,39.0,12053.0,12053.0,https://pypi.org/project/arviz,https://anaconda.org/conda-forge/arviz,2026-08-16 16:52:08.302,2904736.0,1.0,,2446337.0,,,,,,,,,,,,,,,,,
95,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,{},568.0,Graph Neural Network Library for PyTorch.,17,False,torch-geometric,conda-forge/pytorch_geometric,['pytorch'],,,2020-07-07 13:17:41.291,2026-07-21 06:53:45.431000,,,,,,,,,,,,1131386.0,19.0,11576.0,11576.0,https://pypi.org/project/torch-geometric,https://anaconda.org/conda-forge/pytorch_geometric,2026-07-21 06:53:45.431,258046.0,1.0,,1127899.0,,,,,,,,,,,,,,,,,
96,folium,python-visualization/folium,geospatial-data,,{},198.0,Make beautiful maps with Leaflet.js and Python.,17,False,folium,conda-forge/folium,,,,2021-01-06 21:06:07.776,2025-06-16 22:46:07.761000,,,,,,,,,,,,2626270.0,31.0,66169.0,66169.0,https://pypi.org/project/folium,https://anaconda.org/conda-forge/folium,2025-06-16 22:46:07.761,6888317.0,3.0,,2524972.0,,,,,,,,,,,,,,,,,
97,geojson,jazzband/geojson,geospatial-data,,{},61.0,Python bindings and utilities for GeoJSON.,17,False,geojson,conda-forge/geojson,,,,2023-02-16 15:57:16.750,2026-05-29 12:40:14.414000,,,,,,,,,,,,3760285.0,13.0,21354.0,21354.0,https://pypi.org/project/geojson,https://anaconda.org/conda-forge/geojson,2026-05-29 12:40:14.414,1745885.0,3.0,,3719684.0,,,,,,,,,,,,,,,,,
98,DVC,iterative/dvc,ml-experiments,,{},333.0,DVC tracks ML models and data sets.,17,False,dvc,conda-forge/dvc,,,,2020-06-19 15:26:50.030,2026-03-31 06:31:23.617000,,,,,,,,,,,,2012529.0,340.0,24767.0,24767.0,https://pypi.org/project/dvc,https://anaconda.org/conda-forge/dvc,2026-03-31 06:31:23.617,3856475.0,2.0,,1961110.0,,,,,,,,,,,,,,,dvc,dvc,dvc
99,NIPYPE,nipy/nipype,medical-data,,{},269.0,"Nipype, an open-source, community-developed initiative under the umbrella of NiPy, is a Python project that provides a..",17,False,nipype,conda-forge/nipype,,,Apache-2.0,2020-08-16 18:50:39.769,2025-05-05 13:43:30.848000,,,,,,,,,,,,108319.0,49.0,7326.0,7326.0,https://pypi.org/project/nipype,https://anaconda.org/conda-forge/nipype,2025-05-05 13:43:30.848,1641264.0,1.0,,85836.0,,,,,,,,,,,,,,,,,
100,FairScale,facebookresearch/fairscale,distributed-ml,,{},77.0,PyTorch extensions for high performance and large scale training.,17,False,fairscale,conda-forge/fairscale,['pytorch'],,BSD-3-Clause,2021-11-07 09:02:15.377,2025-04-22 14:58:04.549000,,,,,,,,,,,,609844.0,9.0,9482.0,9482.0,https://pypi.org/project/fairscale,https://anaconda.org/conda-forge/fairscale,2025-04-22 14:58:04.549,698043.0,2.0,,597809.0,,,,,,,,,,,,,,,,,
101,PyNNDescent,lmcinnes/pynndescent,nn-search,,{},33.0,Simple fast approximate nearest neighbor search.,17,False,pynndescent,conda-forge/pynndescent,,,,2020-07-01 15:27:13.844,2026-07-31 16:12:10.661000,,,,,,,,,,,,5781398.0,26.0,14204.0,14204.0,https://pypi.org/project/pynndescent,https://anaconda.org/conda-forge/pynndescent,2026-07-31 16:12:10.661,3048634.0,1.0,,5740201.0,,,,,,,,,,,,,,,,,
102,accelerate,huggingface/accelerate,pytorch-utils,,{},443.0,Training loop of PyTorch without boilerplate code.,17,False,accelerate,conda-forge/accelerate,['pytorch'],,,2021-10-11 19:33:54.475,2026-09-09 17:01:36.324000,,,,,,,,,,,,31436.0,65.0,118688.0,118688.0,https://pypi.org/project/accelerate,https://anaconda.org/conda-forge/accelerate,2026-09-09 17:01:36.324,1854748.0,2.0,,,,,,,,,,,,,,,,,,,
103,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,{},330.0,tensorflow/datasets is a library of datasets ready to use with TensorFlow.,17,False,tensorflow-datasets,conda-forge/tensorflow-datasets,['tensorflow'],,,2021-05-04 09:11:33.308,2025-04-22 14:57:51.541000,,,,,,,,,,,,784630.0,9.0,25613.0,25613.0,https://pypi.org/project/tensorflow-datasets,https://anaconda.org/conda-forge/tensorflow-datasets,2025-04-22 14:57:51.541,59991.0,1.0,,783693.0,,,,,,,,,,,,,,,,,
104,agate,wireservice/agate,others,,{},62.0,A data analysis library that is optimized for humans instead of machines.,17,False,agate,conda-forge/agate,,,,2021-05-30 20:16:52.450,2026-09-06 14:04:06.708000,,,,,,,,,,,,23458431.0,19.0,5946.0,5946.0,https://pypi.org/project/agate,https://anaconda.org/conda-forge/agate,2026-09-06 14:04:06.708,739383.0,1.0,,23446879.0,,,,,,,,,,,,,,,,,
105,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,19.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,16,False,lightseq,,,https://github.com/bytedance/lightseq,,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269.0,328.0,3.0,242.0,177.0,111.0,3294.0,2022-11-02 09:30:27,3.0.1,774.0,354.0,13.0,,,https://pypi.org/project/lightseq,,,,2.0,,345.0,,,,,,,,,,,,,,,,,
106,CuPy,cupy/cupy,gpu-utilities,,{},472.0,CuPy: NumPy & SciPy for GPU.,16,False,cupy,conda-forge/cupy,,,,2020-05-23 18:55:49.350,2026-09-16 17:20:49.608000,,,,,,,,14.0,,,,161967.0,66.0,8019.0,8019.0,https://pypi.org/project/cupy,https://anaconda.org/conda-forge/cupy,2026-09-16 17:20:49.608,9440649.0,1.0,cupy/cupy,36209.0,https://hub.docker.com/r/cupy/cupy,2026-08-20 06:37:15.062453,14.0,116968.0,,,,,,,,,,,,,
