,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,license,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
69,plotnine,has2k1/plotnine,data-viz,,{},120.0,A grammar of graphics for python.,17,False,plotnine,conda-forge/plotnine,,,,13033.0,13033.0,https://pypi.org/project/plotnine,3281619.0,3292190.0,https://anaconda.org/conda-forge/plotnine,2020-06-05 19:51:41.903,2026-06-13 11:00:50.180,2026-06-13 11:00:50.180000,782293.0,37.0,,,,,,2.0,,,,,,,,,,,
70,PyVista,pyvista/pyvista,data-viz,,{},209.0,3D plotting and mesh analysis through a streamlined interface for the Visualization Toolkit (VTK).,17,False,pyvista,conda-forge/pyvista,,,['jupyter'],5981.0,5981.0,https://pypi.org/project/pyvista,1355434.0,1370605.0,https://anaconda.org/conda-forge/pyvista,2020-06-02 20:15:44.310,2026-07-22 01:06:54.890,2026-07-22 01:06:54.890000,1122675.0,97.0,,,,,,2.0,,,,,,,,,,,
71,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,{},568.0,Graph Neural Network Library for PyTorch.,17,False,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],11439.0,11439.0,https://pypi.org/project/torch-geometric,1446254.0,1449581.0,https://anaconda.org/conda-forge/pytorch_geometric,2020-07-07 13:17:41.291,2026-07-21 06:53:45.431,2026-07-21 06:53:45.431000,242874.0,19.0,,,,,,1.0,,,,,,,,,,,
72,geojson,jazzband/geojson,geospatial-data,,{},61.0,Python bindings and utilities for GeoJSON.,17,False,geojson,conda-forge/geojson,,,,21242.0,21242.0,https://pypi.org/project/geojson,4466737.0,4506197.0,https://anaconda.org/conda-forge/geojson,2023-02-16 15:57:16.750,2026-05-29 12:40:14.414,2026-05-29 12:40:14.414000,1657338.0,13.0,,,,,,2.0,,,,,,,,,,,
73,Fiona,Toblerity/Fiona,geospatial-data,,{},78.0,Fiona reads and writes spatial data files.,17,False,fiona,conda-forge/fiona,,,,27602.0,27602.0,https://pypi.org/project/fiona,6250090.0,6406389.0,https://anaconda.org/conda-forge/fiona,2020-07-27 18:07:57.882,2025-12-29 23:44:48.634,2025-12-29 23:44:48.634000,11409879.0,51.0,,,,,,2.0,,,,,,,,,,,
74,Hyperopt,hyperopt/hyperopt,hyperopt,,{},108.0,Distributed Asynchronous Hyper-parameter Optimization.,17,False,hyperopt,conda-forge/hyperopt,,,,22642.0,22642.0,https://pypi.org/project/hyperopt,2756106.0,2769155.0,https://anaconda.org/conda-forge/hyperopt,2020-10-14 07:57:11.589,2026-08-04 16:49:49.497,2026-08-04 16:49:49.497000,913442.0,8.0,,,,,,1.0,,,,,,,,,,,
75,DVC,iterative/dvc,ml-experiments,,{},332.0,DVC tracks ML models and data sets.,17,False,dvc,conda-forge/dvc,,,,24718.0,24718.0,https://pypi.org/project/dvc,2571516.0,2621984.0,https://anaconda.org/conda-forge/dvc,2020-06-19 15:26:50.030,2026-03-31 06:31:23.617,2026-03-31 06:31:23.617000,3734673.0,340.0,,,,,,2.0,,,,,,,dvc,dvc,dvc,,
76,tensorboardX,lanpa/tensorboardX,ml-experiments,,{},86.0,tensorboard for pytorch.,17,False,tensorboardX,conda-forge/tensorboardx,,,,61731.0,61731.0,https://pypi.org/project/tensorboardX,5982349.0,6002058.0,https://anaconda.org/conda-forge/tensorboardx,2020-07-06 20:33:54.325,2025-04-22 14:56:45.200,2025-04-22 14:56:45.200000,1438823.0,17.0,,,,,,2.0,,,,,,,,,,,
77,NiBabel,nipy/nibabel,medical-data,,{},116.0,Python package to access a cacophony of neuro-imaging file formats.,17,False,nibabel,conda-forge/nibabel,,,,31194.0,31194.0,https://pypi.org/project/nibabel,1926906.0,1946997.0,https://anaconda.org/conda-forge/nibabel,2020-06-30 18:23:29.640,2026-06-09 01:40:14.470,2026-06-09 01:40:14.470000,1486774.0,33.0,,,,,,1.0,,,,,,,,,,,
78,PyNNDescent,lmcinnes/pynndescent,nn-search,,{},33.0,Simple fast approximate nearest neighbor search.,17,False,pynndescent,conda-forge/pynndescent,,,,13991.0,13991.0,https://pypi.org/project/pynndescent,6808036.0,6847823.0,https://anaconda.org/conda-forge/pynndescent,2020-07-01 15:27:13.844,2026-07-31 16:12:10.661,2026-07-31 16:12:10.661000,2904510.0,26.0,,,,,,1.0,,,,,,,,,,,
79,Core ML Tools,apple/coremltools,model-serialisation,,{},234.0,Core ML is an Apple framework to integrate machine learning models into your app. Core ML provides a unified..,17,False,coremltools,conda-forge/coremltools,,,,5590.0,5590.0,https://pypi.org/project/coremltools,2206487.0,2208708.0,https://anaconda.org/conda-forge/coremltools,2020-10-16 19:48:15.220,2026-06-22 13:38:39.137,2026-06-22 13:38:39.137000,155537.0,5.0,,,,,,1.0,,,,,,,,,,,
80,Gradio,gradio-app/gradio,model-serialisation,,{},506.0,,17,False,gradio,,,,,89249.0,89249.0,https://pypi.org/project/gradio,14866217.0,14866217.0,,,,,,,,,,,,1.0,,,,,,,,,,,
81,optimum,huggingface/optimum,gpu-utilities,,{},164.0,"Optimum Library is an extension of the Hugging Face Transformers library, providing a framework to integrate third-..",17,False,optimum,conda-forge/optimum,,,,7260.0,7260.0,https://pypi.org/project/optimum,1964840.0,1967052.0,https://anaconda.org/conda-forge/optimum,2022-04-01 08:22:36.713,2026-08-04 22:32:24.368,2026-08-04 22:32:24.368000,115066.0,33.0,,,,,,1.0,,,,,,,,,,,
82,pymc,pymc-devs/pymc,probabilistics,,{},568.0,Probabilistic Programming in Python.,17,False,pymc,conda-forge/pymc,,,,8071.0,8071.0,https://pypi.org/project/pymc,1868164.0,1881861.0,https://anaconda.org/conda-forge/pymc,2020-10-13 03:19:15.240,2026-07-23 16:45:33.490,2026-07-23 16:45:33.490000,958813.0,90.0,,,,,,1.0,,,,,,,,,,,
83,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,{},329.0,tensorflow/datasets is a library of datasets ready to use with TensorFlow.,17,False,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],25552.0,25552.0,https://pypi.org/project/tensorflow-datasets,1685718.0,1686649.0,https://anaconda.org/conda-forge/tensorflow-datasets,2021-05-04 09:11:33.308,2025-04-22 14:57:51.541,2025-04-22 14:57:51.541000,58673.0,9.0,,,,,,1.0,,,,,,,,,,,
84,MLxtend,rasbt/mlxtend,sklearn-utils,,{},122.0,Machine Learning Library Extensions.,17,False,mlxtend,conda-forge/mlxtend,,,['sklearn'],21009.0,21009.0,https://pypi.org/project/mlxtend,1077658.0,1089331.0,https://anaconda.org/conda-forge/mlxtend,2020-07-28 03:34:49.886,2026-06-09 21:10:46.329,2026-06-09 21:10:46.329000,852168.0,25.0,,,,,,1.0,,,,,,,,,,,
85,agate,wireservice/agate,others,,{},62.0,A data analysis library that is optimized for humans instead of machines.,17,False,agate,conda-forge/agate,,,,5836.0,5836.0,https://pypi.org/project/agate,34662320.0,34673655.0,https://anaconda.org/conda-forge/agate,2021-05-30 20:16:52.450,2026-02-27 18:41:38.959,2026-02-27 18:41:38.959000,714162.0,19.0,,,,,,1.0,,,,,,,,,,,
86,CuPy,cupy/cupy,gpu-utilities,,{},462.0,CuPy: NumPy & SciPy for GPU.,16,False,cupy,conda-forge/cupy,cupy/cupy,,,7832.0,7832.0,https://pypi.org/project/cupy,36694.0,158793.0,https://anaconda.org/conda-forge/cupy,2020-05-23 18:55:49.350,2026-06-01 13:39:01.924,2026-06-01 13:39:01.924000,9045587.0,65.0,https://hub.docker.com/r/cupy/cupy,2026-06-01 08:44:25.955588,14.0,14.0,111933.0,1.0,,,,,,,,,,,
87,LightGBM,microsoft/LightGBM,ml-frameworks,,{},351.0,LightGBM is a gradient boosting framework that uses tree based learning algorithms.,16,False,lightgbm,conda-forge/lightgbm,,,,174.0,174.0,https://pypi.org/project/lightgbm,25490978.0,25567012.0,https://anaconda.org/conda-forge/lightgbm,2020-09-01 12:55:08.262,2026-07-20 03:34:31.957,2026-07-20 03:34:31.957000,5398439.0,32.0,,,,,,2.0,,,,,,,,,,,
88,Ignite,pytorch/ignite,ml-frameworks,,{},262.0,A lightweight library to help with training neural networks in PyTorch.,16,False,pytorch-ignite,pytorch/ignite,,,['pytorch'],4038.0,4038.0,https://pypi.org/project/pytorch-ignite,343712.0,346527.0,https://anaconda.org/pytorch/ignite,2018-06-20 15:36:52.783,2026-07-22 15:14:18.114,2026-07-22 15:14:18.114000,275888.0,28.0,,,,,,2.0,,,,,,,,,,,
89,jellyfish,jamesturk/jellyfish,nlp,,{},37.0,A library for doing approximate and phonetic matching of strings.,16,False,jellyfish,conda-forge/jellyfish,,,,15455.0,15455.0,https://pypi.org/project/jellyfish,11408631.0,11440960.0,https://anaconda.org/conda-forge/jellyfish,2020-06-10 16:23:01.195,2025-11-25 21:17:09.326,2025-11-25 21:17:09.326000,2392415.0,19.0,,,,,,2.0,,,,,,,,,,,
90,crewAI,crewAIInc/crewAI,agents,,{},302.0,,16,False,crewai,,,,,20296.0,20296.0,https://pypi.org/project/crewai,14264172.0,14264172.0,,,,,,,,,,,,2.0,,,,,,,,,,,
91,ultralytics,ultralytics/ultralytics,image,,{},417.0,,16,False,ultralytics,,,,,59482.0,59482.0,https://pypi.org/project/ultralytics,8474507.0,8474507.0,,,,,,,,,,,,2.0,,,,,,,,,,,
92,imgaug,aleju/imgaug,image,,{},36.0,Image augmentation for machine learning experiments.,16,False,imgaug,conda-forge/imgaug,,,,26546.0,26546.0,https://pypi.org/project/imgaug,1377723.0,1380814.0,https://anaconda.org/conda-forge/imgaug,2019-06-05 06:04:19.977,2025-04-22 14:57:06.395,2025-04-22 14:57:06.395000,265887.0,3.0,,,,,,2.0,,,,,,,,,,,
93,imutils,PyImageSearch/imutils,image,,{},21.0,"A series of convenience functions to make basic image processing functions such as translation, rotation, resizing,..",16,False,imutils,conda-forge/imutils,,,,54241.0,54241.0,https://pypi.org/project/imutils,692864.0,696940.0,https://anaconda.org/conda-forge/imutils,2020-07-07 12:49:26.774,2025-04-22 14:57:06.837,2025-04-22 14:57:06.837000,297609.0,3.0,,,,,,2.0,,,,,,,,,,,
94,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,{},321.0,Scientific Graphics and GUI Library for Python.,16,False,pyqtgraph,conda-forge/pyqtgraph,,,,13852.0,13852.0,https://pypi.org/project/pyqtgraph,1028867.0,1045930.0,https://anaconda.org/conda-forge/pyqtgraph,2020-06-09 00:20:24.502,2025-11-19 10:58:06.682,2025-11-19 10:58:06.682000,1262705.0,18.0,,,,,,2.0,,,,,,,,,,,
95,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,{},98.0,A Jupyter widget for dynamic Leaflet maps.,16,False,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],18310.0,18310.0,https://pypi.org/project/ipyleaflet,421587.0,464975.0,https://anaconda.org/conda-forge/ipyleaflet,2020-05-25 11:11:25.372,2025-06-13 19:35:58.799,2025-06-13 19:35:58.799000,3102578.0,74.0,,,,,,3.0,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2021.0,,,,,,
96,BoTorch,pytorch/botorch,hyperopt,,{},163.0,Bayesian Optimization in PyTorch.,16,False,botorch,conda-forge/botorch,,,['pytorch'],1947.0,1947.0,https://pypi.org/project/botorch,879550.0,882664.0,https://anaconda.org/conda-forge/botorch,2020-08-01 11:16:39.122,2026-06-09 03:34:16.649,2026-06-09 03:34:16.649000,224278.0,43.0,,,,,,1.0,,,,,,,,,,,
97,Nilearn,nilearn/nilearn,medical-data,,{},282.0,Statistical learning for neuroimaging in Python.,16,False,nilearn,conda-forge/nilearn,,,['sklearn'],4599.0,4599.0,https://pypi.org/project/nilearn,260272.0,269152.0,https://anaconda.org/conda-forge/nilearn,2020-11-12 13:26:01.761,2026-07-02 10:30:48.603,2026-07-02 10:30:48.603000,612747.0,31.0,,,,,,2.0,,,,,,,,,,,
98,MONAI,Project-MONAI/MONAI,medical-data,,{},299.0,AI Toolkit for Healthcare Imaging.,16,False,monai,conda-forge/monai,,,['pytorch'],4728.0,4728.0,https://pypi.org/project/monai,565785.0,567118.0,https://anaconda.org/conda-forge/monai,2021-12-29 09:55:36.763,2026-01-28 07:31:46.743,2026-01-28 07:31:46.743000,74694.0,15.0,,,,,,2.0,,,,,,,,,,,
99,STUMPY,TDAmeritrade/stumpy,time-series-data,,{},45.0,"STUMPY is a powerful and scalable Python library that computes something called a matrix profile, which can then be..",16,False,stumpy,conda-forge/stumpy,,,,1667.0,1667.0,https://pypi.org/project/stumpy,462506.0,479627.0,https://anaconda.org/conda-forge/stumpy,2020-06-15 15:52:12.048,2026-02-08 02:09:16.381,2026-02-08 02:09:16.381000,1266958.0,29.0,,,,,,1.0,BSD-3-Clause,,,,,,,,,,
100,onnx,onnx/onnx,model-serialisation,,{},406.0,Open Neural Network Exchange library.,16,False,onnx,conda-forge/onnx,,,,53647.0,53647.0,https://pypi.org/project/onnx,,43873.0,https://anaconda.org/conda-forge/onnx,2020-06-03 11:32:32.173,2026-06-23 19:00:35.296,2026-06-23 19:00:35.296000,3246603.0,35.0,,,,,,2.0,,,,,,,,,,,
101,metrics,Lightning-AI/metrics,pytorch-utils,,{},294.0,Collection of PyTorch native metrics for easy evaluating machine learning models.,16,False,metrics,conda-forge/torchmetrics,,,['pytorch'],47839.0,47839.0,https://pypi.org/project/metrics,21624.0,69406.0,https://anaconda.org/conda-forge/torchmetrics,2021-03-16 10:50:04.846,2026-03-18 09:56:39.711,2026-03-18 09:56:39.711000,3105879.0,61.0,,,,,,1.0,,,,,,,,,,,
102,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,{},76.0,A collection of sklearn transformers to encode categorical variables as numeric.,16,False,category_encoders,conda-forge/category_encoders,,,['sklearn'],4226.0,4226.0,https://pypi.org/project/category_encoders,3041632.0,3051352.0,https://anaconda.org/conda-forge/category_encoders,2021-10-13 18:33:31.261,2026-07-28 19:16:21.783,2026-07-28 19:16:21.783000,563796.0,26.0,,,,,,1.0,,,,,,,,,,,
103,TorchServe,pytorch/serve,model-serialisation,,{},222.0,Model serving on PyTorch.,15,False,torchserve,pytorch/torchserve,pytorch/torchserve,,['pytorch'],954.0,954.0,https://pypi.org/project/torchserve,38526.0,69695.0,https://anaconda.org/pytorch/torchserve,2020-04-21 03:52:57.365,2025-03-25 16:24:31.948,2025-03-25 16:24:31.948000,754466.0,25.0,https://hub.docker.com/r/pytorch/torchserve,2024-09-30 22:07:15.226668,33.0,33.0,1614438.0,2.0,,,,,,,,,,,
104,Fastai,fastai/fastai,ml-frameworks,,{},263.0,,15,False,fastai,,,,['pytorch'],23513.0,23513.0,https://pypi.org/project/fastai,683991.0,683991.0,,,,,,,,,,,,2.0,,,,,,,,,,,
105,PaddlePaddle,PaddlePaddle/Paddle,ml-frameworks,,{},1527.0,,15,False,paddlepaddle,,,,['paddle'],9612.0,9612.0,https://pypi.org/project/paddlepaddle,2430216.0,2430216.0,,,,,,,,,,,,2.0,,,,,,,,,,,
106,thefuzz,seatgeek/thefuzz,nlp,,{},13.0,Fuzzy string matching in python.,15,False,thefuzz,conda-forge/thefuzz,,,,6031.0,6031.0,https://pypi.org/project/thefuzz,9797866.0,9799189.0,https://anaconda.org/conda-forge/thefuzz,2022-01-13 22:10:32.583,2025-04-22 14:58:08.752,2025-04-22 14:58:08.752000,72815.0,2.0,,,,,,2.0,,,,,,,,,,,
107,flair,flairNLP/flair,nlp,,{},278.0,A very simple framework for state-of-the-art NLP.,15,False,flair,conda-forge/python-flair,,,['pytorch'],4177.0,4177.0,https://pypi.org/project/flair,211537.0,212358.0,https://anaconda.org/conda-forge/python-flair,2020-07-28 19:00:35.095,2025-04-22 14:57:32.879,2025-04-22 14:57:32.879000,59944.0,14.0,,,,,,2.0,,,,,,,,,,,
108,stanza,stanfordnlp/stanza,nlp,,{},78.0,"Stanza: A Python NLP Library for Many Human Languages, by the Stanford NLP Group.",15,False,stanza,stanfordnlp/stanza,,,,4325.0,4325.0,https://pypi.org/project/stanza,1106067.0,1106192.0,https://anaconda.org/stanfordnlp/stanza,2020-03-14 02:34:20.643,2025-03-25 16:28:39.162,2025-03-25 16:28:39.162000,9660.0,13.0,,,,,,2.0,,,,,,,,,,,
109,torchvision,pytorch/vision,image,,{},691.0,Image and video datasets and models for torch deep learning.,15,False,torchvision,conda-forge/torchvision,,,['pytorch'],24.0,24.0,https://pypi.org/project/torchvision,39243222.0,39321591.0,https://anaconda.org/conda-forge/torchvision,2021-03-09 23:13:43.284,2026-08-01 22:03:05.408,2026-08-01 22:03:05.408000,5094035.0,32.0,,,,,,2.0,,,,,,,,,,,
110,pyvips,libvips/pyvips,image,,{},21.0,Binding for libvips.,15,False,pyvips,conda-forge/pyvips,,,,1421.0,1421.0,https://pypi.org/project/pyvips,709690.0,714951.0,https://anaconda.org/conda-forge/pyvips,2020-10-14 09:36:00.636,2026-06-01 08:56:11.218,2026-06-01 08:56:11.218000,368291.0,9.0,,,,,,2.0,,,,,,,,,,,
111,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,{},123.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",15,False,ocrmypdf,conda-forge/ocrmypdf,,,,1573.0,1573.0,https://pypi.org/project/ocrmypdf,1171059.0,1173296.0,https://anaconda.org/conda-forge/ocrmypdf,2021-02-25 13:52:39.515,2026-08-05 07:56:00.221,2026-08-05 07:56:00.221000,147683.0,55.0,,,,,,1.0,,,,,,,ocrmypdf,ocrmypdf,,,
112,EasyOCR,JaidedAI/EasyOCR,ocr,,{},129.0,,15,False,easyocr,,,,,18091.0,18091.0,https://pypi.org/project/easyocr,3686209.0,3686209.0,,,,,,,,,,,,1.0,,,,,,,,,,,
113,mpld3,mpld3/mpld3,data-viz,,{},55.0,D3 Viewer for Matplotlib.,15,False,mpld3,conda-forge/mpld3,,,,7748.0,7748.0,https://pypi.org/project/mpld3,526995.0,535243.0,https://anaconda.org/conda-forge/mpld3,2020-06-15 20:42:17.133,2025-11-05 19:20:00.823,2025-11-05 19:20:00.823000,444757.0,13.0,,,,,,2.0,,,mpld3,https://www.npmjs.com/package/mpld3,2238.0,,,,,,
114,cartopy,SciTools/cartopy,data-viz,,{},142.0,A library providing cartographic tools for python.,15,False,cartopy,conda-forge/cartopy,,,,8805.0,8805.0,https://pypi.org/project/cartopy,1641510.0,1747175.0,https://anaconda.org/conda-forge/cartopy,2020-05-18 16:23:27.911,2025-10-27 17:10:02.090,2025-10-27 17:10:02.090000,7924919.0,27.0,,,,,,2.0,,,,,,,,,,,
115,hvPlot,holoviz/hvplot,data-viz,,{},54.0,A high-level plotting API for the PyData ecosystem built on HoloViews.,15,False,hvplot,conda-forge/hvplot,,,,7526.0,7526.0,https://pypi.org/project/hvplot,1393734.0,1407903.0,https://anaconda.org/conda-forge/hvplot,2020-06-02 12:42:34.211,2025-12-18 15:35:41.427,2025-12-18 15:35:41.427000,1048549.0,26.0,,,,,,2.0,,,,,,,,,,,
116,missingno,ResidentMario/missingno,data-viz,,{},18.0,Missing data visualization module for Python.,15,False,missingno,conda-forge/missingno,,,,23620.0,23620.0,https://pypi.org/project/missingno,474126.0,494286.0,https://anaconda.org/conda-forge/missingno,2024-03-02 01:06:25.066,2025-09-17 20:28:20.219,2025-09-17 20:28:20.219000,584645.0,5.0,,,,,,2.0,,,,,,,,,,,
117,VisPy,vispy/vispy,data-viz,,{},210.0,High-performance interactive 2D/3D data visualization library.,15,False,vispy,conda-forge/vispy,,,['jupyter'],2316.0,2316.0,https://pypi.org/project/vispy,1582872.0,1603103.0,https://anaconda.org/conda-forge/vispy,2020-09-24 16:39:06.228,2026-05-20 16:45:50.072,2026-05-20 16:45:50.072000,1435698.0,38.0,,,,,,2.0,,,vispy,https://www.npmjs.com/package/vispy,10.0,,,,,,
118,evaluate,huggingface/evaluate,interpretability,,{},139.0,,15,False,evaluate,,,,,25832.0,25832.0,https://pypi.org/project/evaluate,6038514.0,6038514.0,,,,,,,,,,,,1.0,,,,,,,,,,,
119,igraph,igraph/python-igraph,graph,,{},81.0,An open source and free collection of network analysis tool.,15,False,python-igraph,conda-forge/igraph,,,,4925.0,4925.0,https://pypi.org/project/python-igraph,585529.0,602679.0,https://anaconda.org/conda-forge/igraph,2020-08-20 13:08:22.426,2025-12-27 19:06:26.854,2025-12-27 19:06:26.854000,1234821.0,35.0,,,,,,1.0,,,,,,,,,,,
120,ta,bukosabino/ta,financial-data,,{},34.0,Technical Analysis Library in Python.,15,False,ta,conda-forge/ta,,,,10410.0,10410.0,https://pypi.org/project/ta,848244.0,848973.0,https://anaconda.org/conda-forge/ta,2021-02-08 22:42:23.078,2025-04-22 14:57:46.184,2025-04-22 14:57:46.184000,48137.0,7.0,,,,,,1.0,,,,,,,,,,,
121,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,{},76.0,Sequential model-based optimization toolbox.,15,False,scikit-optimize,conda-forge/scikit-optimize,,,,9096.0,9096.0,https://pypi.org/project/scikit-optimize,808941.0,822262.0,https://anaconda.org/conda-forge/scikit-optimize,2020-08-07 15:12:33.756,2025-07-26 15:19:34.264,2025-07-26 15:19:34.264000,959179.0,14.0,,,,,,1.0,,,,,,,,,,,
122,PyCaret,pycaret/pycaret,hyperopt,,{},144.0,"PyCaret - An open source, low-code machine learning library in Python.",15,False,pycaret,conda-forge/pycaret,,,,7961.0,7961.0,https://pypi.org/project/pycaret,459079.0,460411.0,https://anaconda.org/conda-forge/pycaret,2020-08-12 05:38:21.683,2025-04-22 14:57:34.170,2025-04-22 14:57:34.170000,95931.0,19.0,,,,,,1.0,,,,,,,,,,,
123,snakemake,snakemake/snakemake,ml-experiments,,{},406.0,A popular workflow management system aiming at full in-silico reproducibility.,15,False,snakemake,bioconda/snakemake,,,,2696.0,2696.0,https://pypi.org/project/snakemake,235880.0,250147.0,https://anaconda.org/bioconda/snakemake,2015-10-17 15:43:54.867,2026-08-05 06:51:42.018,2026-08-05 06:51:42.018000,1854829.0,369.0,,,,,,2.0,,,,,,,,,,,
124,Metaflow,Netflix/metaflow,ml-experiments,,{},145.0,"Metaflow: More Data Science, Less Engineering.",15,False,metaflow,conda-forge/metaflow,,,,1027.0,1027.0,https://pypi.org/project/metaflow,904854.0,911047.0,https://anaconda.org/conda-forge/metaflow,2020-07-29 21:37:08.322,2026-08-05 23:59:00.768,2026-08-05 23:59:00.768000,452092.0,207.0,,,,,,2.0,,,,,,,,,,,
