,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,license,npm_id,npm_url,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
203,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,{},57.0,,13,False,bayesian-optimization,,,,,4228.0,4228.0,https://pypi.org/project/bayesian-optimization,752446.0,752446.0,,,,,,,,,,,,2.0,,,,,,,,,,,
204,featuretools,alteryx/featuretools,hyperopt,,{},75.0,a framework for automated feature engineering.,13,False,featuretools,conda-forge/featuretools,,,,2167.0,2167.0,https://pypi.org/project/featuretools,209077.0,213356.0,https://anaconda.org/conda-forge/featuretools,2020-06-04 23:17:05.307,2025-04-22 14:56:57.460,2025-04-22 14:56:57.460000,312378.0,77.0,,,,,,2.0,,,,,,,,,,,
205,Neptune.ai,neptune-ai/neptune-client,ml-experiments,,{},59.0,Neptune Client.,13,False,neptune-client,conda-forge/neptune-client,,,,981.0,981.0,https://pypi.org/project/neptune-client,57885.0,64001.0,https://anaconda.org/conda-forge/neptune-client,2020-05-20 10:42:43.652,2025-04-22 14:57:20.407,2025-04-22 14:57:20.407000,452588.0,132.0,,,,,,2.0,,,,,,,,,,,
206,aim,aimhubio/aim,ml-experiments,,{},82.0,"A super-easy way to record, search and compare 1000s of ML training runs.",13,False,aim,conda-forge/aim,,,,1233.0,1233.0,https://pypi.org/project/aim,127484.0,130510.0,https://anaconda.org/conda-forge/aim,2021-07-07 13:38:09.942,2026-02-02 15:43:00.878,2026-02-02 15:43:00.878000,181572.0,12.0,,,,,,2.0,,,,,,,,,,,
207,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,{},42.0,Biosignals classification with Riemannian Geometry.,13,False,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],514.0,514.0,https://pypi.org/project/pyriemann,84979.0,85464.0,https://anaconda.org/conda-forge/pyriemann,2022-06-08 12:07:57.776,2026-07-21 00:00:13.884,2026-07-21 00:00:13.884000,23781.0,11.0,,,,,,3.0,,,,,,,,,,,
208,dask-ml,dask/dask-ml,distributed-ml,,{},82.0,Distributed and parallel machine learning using dask.,13,False,dask-ml,conda-forge/dask-ml,,,,1353.0,1353.0,https://pypi.org/project/dask-ml,113371.0,131554.0,https://anaconda.org/conda-forge/dask-ml,2020-05-26 20:29:09.888,2025-04-22 14:56:42.913,2025-04-22 14:56:42.913000,1345599.0,31.0,,,,,,2.0,,,,,,,,,,,
209,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,{},108.0,Timeseries forecasting with PyTorch.,13,False,pytorch-forecasting,conda-forge/pytorch-forecasting,,,,708.0,708.0,https://pypi.org/project/pytorch-forecasting,331414.0,332898.0,https://anaconda.org/conda-forge/pytorch-forecasting,2020-09-14 11:56:00.946,2026-06-25 08:25:03.077,2026-06-25 08:25:03.077000,103888.0,32.0,,,,,,2.0,,,,,,,,,,,
210,Cornac,PreferredAI/cornac,recommender-systems,,{},31.0,A Comparative Framework for Multimodal Recommender Systems.,13,False,cornac,conda-forge/cornac,,,,306.0,306.0,https://pypi.org/project/cornac,60825.0,75937.0,https://anaconda.org/conda-forge/cornac,2020-06-06 08:50:52.981,2026-07-15 17:00:30.148,2026-07-15 17:00:30.148000,1103219.0,58.0,,,,,,1.0,,,,,,,,,,,
211,SpeechRecognition,Uberi/speech_recognition,audio,,{},62.0,"Library for performing speech recognition, with support for several engines and APIs, online and offline.",13,False,SpeechRecognition,conda-forge/speechrecognition,,,,24.0,24.0,https://pypi.org/project/SpeechRecognition,11514688.0,11523403.0,https://anaconda.org/conda-forge/speechrecognition,2020-08-20 04:16:29.624,2026-06-17 03:46:16.860,2026-06-17 03:46:16.860000,618831.0,27.0,,,,,,2.0,,,,,,,,,,,
212,tinytag,devsnd/tinytag,audio,,{},28.0,,13,False,tinytag,,,,,1926.0,1926.0,https://pypi.org/project/tinytag,5224185.0,5224185.0,,,,,,,,,,,,2.0,,,,,,,,,,,
213,Apex,NVIDIA/apex,gpu-utilities,,{},140.0,a Pytorch extension with NVIDIA-maintained utilities to streamline mixed precision and distributed training.,13,False,,conda-forge/nvidia-apex,,,['pytorch'],3368.0,3368.0,,,10829.0,https://anaconda.org/conda-forge/nvidia-apex,2020-10-08 01:21:09.615,2026-06-17 09:19:03.496,2026-06-17 09:19:03.496000,747265.0,5.0,,,,,,2.0,,,,,,,,,,,
214,pgmpy,pgmpy/pgmpy,probabilistics,,{},241.0,,13,False,pgmpy,,,,,1802.0,1802.0,https://pypi.org/project/pgmpy,921885.0,921885.0,,,,,,,,,,,,3.0,,,,,,,,,,,
215,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,{},19.0,Statistical post-hoc analysis and outlier detection algorithms.,13,False,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],1284.0,1284.0,https://pypi.org/project/scikit-posthocs,138781.0,156001.0,https://anaconda.org/conda-forge/scikit-posthocs,2020-10-13 01:11:10.773,2026-05-26 19:44:09.190,2026-05-26 19:44:09.190000,1188221.0,15.0,,,,,,3.0,,,,,,,,,,,
216,torchinfo,TylerYep/torchinfo,pytorch-utils,,{},29.0,,13,False,torchinfo,,,,['pytorch'],8243.0,8243.0,https://pypi.org/project/torchinfo,635853.0,635853.0,,,,,,,,,,,,2.0,,,,,,,,,,,
217,tensorly,tensorly/tensorly,others,,{},76.0,Tensor learning in Python.,13,False,tensorly,conda-forge/tensorly,,,,1231.0,1231.0,https://pypi.org/project/tensorly,101770.0,107606.0,https://anaconda.org/conda-forge/tensorly,2020-10-20 14:38:35.389,2025-04-22 14:56:50.737,2025-04-22 14:56:50.737000,402729.0,9.0,,,,,,2.0,,,,,,,,,,,
218,pyjanitor,pyjanitor-devs/pyjanitor,others,,{},120.0,Tools for cleaning pandas DataFrames.,13,False,pyjanitor,conda-forge/pyjanitor,,,,1013.0,1013.0,https://pypi.org/project/pyjanitor,373578.0,378947.0,https://anaconda.org/conda-forge/pyjanitor,2020-05-18 15:23:06.586,2026-04-07 15:32:35.394,2026-04-07 15:32:35.394000,397376.0,78.0,,,,,,2.0,,,,,,,,,,,
219,datalad,datalad/datalad,others,,{},65.0,data distribution geared toward scientific datasets.,13,False,datalad,conda-forge/datalad,,,,579.0,579.0,https://pypi.org/project/datalad,54542.0,70762.0,https://anaconda.org/conda-forge/datalad,2020-06-24 04:55:07.916,2026-07-24 16:28:34.158,2026-07-24 16:28:34.158000,1184104.0,79.0,,,,,,2.0,,,,,,,,,,,
220,Datasette,simonw/datasette,others,,{},95.0,An open source multi-tool for exploring and publishing data.,13,False,datasette,conda-forge/datasette,,,,1811.0,1811.0,https://pypi.org/project/datasette,159609.0,161039.0,https://anaconda.org/conda-forge/datasette,2021-04-21 16:46:59.352,2025-11-08 17:11:51.538,2025-11-08 17:11:51.538000,90140.0,32.0,,,,,,2.0,,,,,,,datasette,,,,
221,AutoGluon,autogluon/autogluon,hyperopt,,{},161.0,"AutoGluon: AutoML for Text, Image, and Tabular Data.",12,False,autogluon,,autogluon/autogluon,https://auto.gluon.ai,"['pytorch', 'sklearn']",1291.0,1291.0,https://pypi.org/project/autogluon,192489.0,192489.0,,,,2025-06-16 23:01:47.182920,,,https://hub.docker.com/r/autogluon/autogluon,2025-06-16 23:01:47.182920,19.0,19.0,25601.0,2.0,,,,,,,,,,,
222,Sonnet,deepmind/sonnet,ml-frameworks,,{},63.0,Multi-language spell checker.,12,False,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1581.0,1581.0,https://pypi.org/project/dm-sonnet,16233.0,16919.0,https://anaconda.org/conda-forge/sonnet,2019-11-20 21:03:41.099,2025-04-22 14:57:17.453,2025-04-22 14:57:17.453000,54951.0,13.0,,,,,,3.0,,,,,,,,,,,
223,flashtext,vi3k6i5/flashtext,nlp,,{},7.0,This module can be used to replace keywords in sentences or extract keywords from sentences. It is based on the..,12,False,flashtext,conda-forge/flashtext,,,,2110.0,2110.0,https://pypi.org/project/flashtext,2484937.0,2485279.0,https://anaconda.org/conda-forge/flashtext,2020-07-16 16:37:57.409,2025-04-22 14:57:29.789,2025-04-22 14:57:29.789000,24629.0,1.0,,,,,,2.0,,,,,,,,,,,
224,fairseq,facebookresearch/fairseq,nlp,,{},433.0,Facebook AI Research Sequence-to-Sequence Toolkit.,12,False,fairseq,conda-forge/fairseq,,,['pytorch'],24.0,24.0,https://pypi.org/project/fairseq,60836.0,63715.0,https://anaconda.org/conda-forge/fairseq,2020-07-24 16:44:47.386,2026-07-28 16:41:30.779,2026-07-28 16:41:30.779000,207349.0,4.0,,,,,,2.0,,,,,,,,,,,
225,PyTorch3D,facebookresearch/pytorch3d,image,,{},181.0,3d Geometry for pytorch.,12,False,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],1383.0,1383.0,https://pypi.org/project/pytorch3d,1650.0,7016.0,https://anaconda.org/pytorch3d/pytorch3d,2019-11-19 20:10:38.667,2025-03-25 16:29:23.925,2025-03-25 16:29:23.925000,429355.0,18.0,,,,,,2.0,,,,,,,,,,,
226,FiftyOne,voxel51/fiftyone,data-viz,,{},204.0,"Visualize, create, and debug image and video datasets and model predictions.",12,False,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",1088.0,1088.0,https://pypi.org/project/fiftyone,153511.0,153511.0,,,,,,,,,,,,3.0,,,,,,,,,,,
227,ydata-profiling,ydataai/ydata-profiling,data-viz,,{},142.0,Generate profile report for pandas DataFrame.,12,False,ydata-profiling,conda-forge/ydata-profiling,,,"['jupyter', 'pandas']",14.0,14.0,https://pypi.org/project/ydata-profiling,1835943.0,1838532.0,https://anaconda.org/conda-forge/ydata-profiling,2023-02-27 12:22:21.195,2026-07-03 11:16:07.164,2026-07-03 11:16:07.164000,106173.0,34.0,,,,,,3.0,,,,,,,,,,,
228,Sweetviz,fbdesignpro/sweetviz,data-viz,,{},13.0,A pandas-based library to visualize and compare datasets.,12,False,sweetviz,conda-forge/sweetviz,,,,3201.0,3201.0,https://pypi.org/project/sweetviz,210574.0,211574.0,https://anaconda.org/conda-forge/sweetviz,2021-02-03 19:13:59.125,2026-04-11 23:31:56.666,2026-04-11 23:31:56.666000,65064.0,15.0,,,,,,3.0,,,,,,,,,,,
229,openTSNE,pavlin-policar/openTSNE,data-viz,,{},15.0,"Extensible, parallel implementations of t-SNE.",12,False,opentsne,conda-forge/opentsne,,,,1142.0,1142.0,https://pypi.org/project/opentsne,117558.0,126270.0,https://anaconda.org/conda-forge/opentsne,2020-08-04 09:05:14.594,2026-01-16 07:03:04.711,2026-01-16 07:03:04.711000,618601.0,24.0,,,,,,3.0,,,,,,,,,,,
230,DoWhy,py-why/dowhy,interpretability,,{},117.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions.,12,False,dowhy,conda-forge/dowhy,,,,759.0,759.0,https://pypi.org/project/dowhy,251932.0,252802.0,https://anaconda.org/conda-forge/dowhy,2020-11-22 07:16:29.903,2025-07-13 12:15:04.418,2025-07-13 12:15:04.418000,59169.0,12.0,,,,,,2.0,,,,,,,,,,,
231,pymap3d,geospace-code/pymap3d,geospatial-data,,{},19.0,Pure Python 3-D geographic coordinate conversions and geodesy.,12,False,pymap3d,conda-forge/pymap3d,,,,588.0,588.0,https://pypi.org/project/pymap3d,672936.0,674962.0,https://anaconda.org/conda-forge/pymap3d,2020-09-24 05:54:03.868,2025-07-08 12:06:19.595,2025-07-08 12:06:19.595000,141866.0,19.0,,,,,,3.0,,,,,,,,,,,
232,empyrical,quantopian/empyrical,financial-data,,{},23.0,Common financial risk metrics.,12,False,empyrical,conda-forge/empyrical,,,,1824.0,1824.0,https://pypi.org/project/empyrical,26239.0,26822.0,https://anaconda.org/conda-forge/empyrical,2018-02-15 14:11:16.165,2025-04-22 14:56:47.167,2025-04-22 14:56:47.167000,58931.0,4.0,,,,,,2.0,,,,,,,,,,,
233,bt,pmorissette/bt,financial-data,,{},39.0,bt - flexible backtesting for Python.,12,False,bt,conda-forge/bt,,,,1746.0,1746.0,https://pypi.org/project/bt,29621.0,32053.0,https://anaconda.org/conda-forge/bt,2021-04-23 10:15:55.354,2026-04-26 16:07:23.806,2026-04-26 16:07:23.806000,153257.0,9.0,,,,,,2.0,,,,,,,,,,,
234,ClearML,allegroai/clearml,ml-experiments,,{},115.0,Auto-Magical Experiment Manager & Version Control for AI.,12,False,clearml,,allegroai/trains,,,1970.0,1970.0,https://pypi.org/project/clearml,607932.0,607932.0,,,,2020-10-05 10:16:46.865671,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,,33864.0,2.0,,,,,,,,,,,
235,sacred,IDSIA/sacred,ml-experiments,,{},107.0,Facilitates automated and reproducible experimental research.,12,False,sacred,conda-forge/sacred,,,,3669.0,3669.0,https://pypi.org/project/sacred,41774.0,41986.0,https://anaconda.org/conda-forge/sacred,2021-11-14 09:49:21.832,2025-04-22 14:58:05.313,2025-04-22 14:58:05.313000,11889.0,3.0,,,,,,2.0,,,,,,,,,,,
236,kaggle,Kaggle/kaggle-api,ml-experiments,,{},67.0,Kaggle API.,12,False,kaggle,conda-forge/kaggle,,,,24.0,24.0,https://pypi.org/project/kaggle,786656.0,791001.0,https://anaconda.org/conda-forge/kaggle,2020-09-04 15:05:55.697,2026-06-26 00:57:52.829,2026-06-26 00:57:52.829000,304216.0,35.0,,,,,,2.0,,,,,,,,,,,
237,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,{},524.0,Open source library for training and deploying models on Amazon SageMaker.,12,False,sagemaker,conda-forge/sagemaker-python-sdk,,,,,,https://pypi.org/project/sagemaker,20282163.0,20313395.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2020-08-20 11:36:30.719,2026-05-21 10:16:09.524,2026-05-21 10:16:09.524000,2217504.0,225.0,,,,,,2.0,,,,,,,,,,,
238,H2O-3,h2oai/h2o-3,distributed-ml,,{},288.0,,12,False,h2o,,,,,100.0,100.0,https://pypi.org/project/h2o,206695.0,206695.0,,,,,,,,,,,,2.0,Apache-2.0,,,,,,,,,,
239,qdrant,qdrant/qdrant,nn-search,,{},173.0,,12,False,qdrant-client,,,,,117.0,117.0,https://pypi.org/project/qdrant-client,21955900.0,21955900.0,,,,,,,,,,,,3.0,,,,,,,,,,,
240,lightfm,lyst/lightfm,recommender-systems,,{},47.0,"A Python implementation of LightFM, a hybrid recommendation algorithm.",12,False,lightfm,conda-forge/lightfm,,,,1946.0,1946.0,https://pypi.org/project/lightfm,51266.0,55901.0,https://anaconda.org/conda-forge/lightfm,2018-01-05 14:24:50.552,2025-04-22 14:56:45.003,2025-04-22 14:56:45.003000,472835.0,4.0,,,,,,2.0,,,,,,,,,,,
241,aubio,aubio/aubio,audio,,{},32.0,tools for audio and music analysis and transformation.,12,False,aubio,conda-forge/aubio,,,,596.0,596.0,https://pypi.org/project/aubio,222134.0,243979.0,https://anaconda.org/conda-forge/aubio,2017-03-19 18:06:20.550,2025-04-22 14:56:33.269,2025-04-22 14:56:33.269000,2446716.0,7.0,,,,,,2.0,,,,,,,,,,,
242,spleeter,deezer/spleeter,audio,,{},22.0,The Deezer source separation library with pretrained models based on tensorflow.,12,False,spleeter,conda-forge/spleeter,,,['tensorflow'],1098.0,1098.0,https://pypi.org/project/spleeter,23994.0,25670.0,https://anaconda.org/conda-forge/spleeter,2019-11-08 20:02:52.483,2025-04-22 14:57:16.666,2025-04-22 14:57:16.666000,134127.0,10.0,,,,,,2.0,,,,,,,,,,,
243,BentoML,bentoml/BentoML,model-serialisation,,{},238.0,,12,False,bentoml,,,,,2861.0,2861.0,https://pypi.org/project/bentoml,258354.0,258354.0,,,,,,,,,,,,3.0,,,,,,,,,,,
244,bambi,bambinos/bambi,probabilistics,,{},53.0,BAyesian Model Building Interface in Python.,12,False,bambi,conda-forge/bambi,,,,250.0,250.0,https://pypi.org/project/bambi,55275.0,56347.0,https://anaconda.org/conda-forge/bambi,2020-12-17 13:09:13.632,2026-07-12 15:40:16.579,2026-07-12 15:40:16.579000,71886.0,24.0,,,,,,3.0,,,,,,,,,,,
245,GPflow,GPflow/GPflow,probabilistics,,{},85.0,Gaussian processes in TensorFlow.,12,False,gpflow,conda-forge/gpflow,,,['tensorflow'],805.0,805.0,https://pypi.org/project/gpflow,86150.0,87337.0,https://anaconda.org/conda-forge/gpflow,2022-02-02 14:43:05.929,2025-04-22 14:56:50.649,2025-04-22 14:56:50.649000,62944.0,7.0,,,,,,3.0,,,,,,,,,,,
246,TextAttack,QData/TextAttack,adversarial,,{},72.0,Generating adversarial examples for NLP models.,12,False,textattack,conda-forge/textattack,,,,435.0,435.0,https://pypi.org/project/textattack,68376.0,68566.0,https://anaconda.org/conda-forge/textattack,2020-09-28 19:49:15.208,2025-04-22 14:57:36.874,2025-04-22 14:57:36.874000,13307.0,4.0,,,,,,1.0,,,,,,,,,,,
247,equinox,patrick-kidger/equinox,jax-utils,,{},97.0,,12,False,equinox,,,,['jax'],1911.0,1911.0,https://pypi.org/project/equinox,1137326.0,1137326.0,,,,,,,,,,,,1.0,,,,,,,,,,,
248,scikit-lego,koaning/scikit-lego,sklearn-utils,,{},71.0,missing blocks for sklearn pipelines.,12,False,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],192.0,192.0,https://pypi.org/project/scikit-lego,66663.0,67852.0,https://anaconda.org/conda-forge/scikit-lego,2020-05-26 10:44:57.130,2025-04-22 14:57:15.493,2025-04-22 14:57:15.493000,88027.0,25.0,,,,,,2.0,,,,,,,,,,,
249,Prince,MaxHalford/prince,sklearn-utils,,{},20.0,Statistical factor analysis in Python.,12,False,prince,conda-forge/prince-factor-analysis,,,['sklearn'],796.0,796.0,https://pypi.org/project/prince,134764.0,135253.0,https://anaconda.org/conda-forge/prince-factor-analysis,2020-10-06 17:12:24.107,2026-07-01 06:43:52.593,2026-07-01 06:43:52.593000,33787.0,8.0,,,,,,2.0,,,,,,,,,,,
250,DeepChem,deepchem/deepchem,others,,{},263.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",12,False,deepchem,conda-forge/deepchem,,,['tensorflow'],670.0,670.0,https://pypi.org/project/deepchem,47962.0,49672.0,https://anaconda.org/conda-forge/deepchem,2020-06-10 18:42:21.688,2025-04-22 14:57:21.461,2025-04-22 14:57:21.461000,124853.0,7.0,,,,,,2.0,,,,,,,,,,,
251,cleanlab,cleanlab/cleanlab,others,,{},55.0,The standard package for machine learning with noisy labels and finding mislabeled data in Python.,12,False,cleanlab,conda-forge/cleanlab,,,,537.0,537.0,https://pypi.org/project/cleanlab,89831.0,91118.0,https://anaconda.org/conda-forge/cleanlab,2021-04-19 15:02:45.542,2026-01-14 17:49:56.450,2026-01-14 17:49:56.450000,81099.0,19.0,,,,,,2.0,,,,,,,,,,,
252,spark-nlp,JohnSnowLabs/spark-nlp,nlp,,{},116.0,,11,False,spark-nlp,,,,['spark'],622.0,622.0,https://pypi.org/project/spark-nlp,1122237.0,1122237.0,,,,,,,,,,,,2.0,,,,,,,,,,,
253,argilla,argilla-io/argilla,nlp,,{},110.0,,11,False,argilla,,,,,3175.0,3175.0,https://pypi.org/project/argilla,257194.0,257194.0,,,,,,,,,,,,2.0,,,,,,,,,,,
254,opik,comet-ml/opik,nlp,,{},144.0,,11,False,opik,,,,,53.0,53.0,https://pypi.org/project/opik,3539941.0,3539941.0,,,,,,,,,,,,2.0,,,,,,,,,,,
255,fastText,facebookresearch/fastText,nlp,,{},68.0,fastText - Library for efficient text classification and representation learning.,11,False,fasttext,conda-forge/fasttext,,,,24.0,24.0,https://pypi.org/project/fasttext,2326037.0,2328992.0,https://anaconda.org/conda-forge/fasttext,2020-09-22 18:15:34.037,2025-11-05 20:00:51.025,2025-11-05 20:00:51.025000,206888.0,3.0,,,,,,2.0,,,,,,,,,,,
256,Dedupe,dedupeio/dedupe,nlp,,{},72.0,A python library for accurate and scaleable data deduplication and entity-resolution.,11,False,dedupe,conda-forge/dedupe,,,,385.0,385.0,https://pypi.org/project/dedupe,50869.0,53830.0,https://anaconda.org/conda-forge/dedupe,2021-12-08 17:23:58.376,2025-04-22 14:58:06.931,2025-04-22 14:58:06.931000,162867.0,12.0,,,,,,2.0,,,,,,,,,,,
257,Albumentations,albumentations-team/albumentations,image,,{},172.0,Fast image augmentation library and easy to use wrapper around other libraries.,11,False,albumentations,conda-forge/albumentations,,,['pytorch'],,,https://pypi.org/project/albumentations,5280307.0,5285810.0,https://anaconda.org/conda-forge/albumentations,2020-07-10 06:51:58.141,2025-05-28 13:47:29.423,2025-05-28 13:47:29.423000,396267.0,38.0,,,,,,3.0,,,,,,,,,,,
258,AutoViz,AutoViML/AutoViz,data-viz,,{},17.0,"Automatically Visualize any dataset, any size with a single line of code.",11,False,autoviz,conda-forge/autoviz,,,,903.0,903.0,https://pypi.org/project/autoviz,14698.0,16760.0,https://anaconda.org/conda-forge/autoviz,2021-08-25 18:46:27.137,2025-04-22 14:57:59.344,2025-04-22 14:57:59.344000,121666.0,46.0,,,,,,3.0,,,,,,,,,,,
259,python-ternary,marcharper/python-ternary,data-viz,,{},28.0,Make ternary plots in matplotlib.,11,False,python-ternary,conda-forge/python-ternary,,,,243.0,243.0,https://pypi.org/project/python-ternary,33305.0,38933.0,https://anaconda.org/conda-forge/python-ternary,2021-02-17 20:33:02.087,2025-04-22 14:56:22.353,2025-04-22 14:56:22.353000,365824.0,8.0,,,,,,3.0,,,,,,,,,,,
260,ridgeplot,tpvasconcelos/ridgeplot,data-viz,,{},5.0,Provides a simple interface for plotting beautiful and interactive ridgeline plots within the extensive Plotly..,11,False,ridgeplot,conda-forge/ridgeplot,,,,288.0,288.0,https://pypi.org/project/ridgeplot,131474.0,131741.0,https://anaconda.org/conda-forge/ridgeplot,2024-12-20 08:59:41.148,2026-04-07 18:29:09.233,2026-04-07 18:29:09.233000,5086.0,6.0,,,,,,3.0,,,,,,,,,,,
261,wordcloud,amueller/word_cloud,data-viz,,{},76.0,A little word cloud generator in Python.,11,False,wordcloud,conda-forge/wordcloud,,,,24.0,24.0,https://pypi.org/project/wordcloud,2203527.0,2219231.0,https://anaconda.org/conda-forge/wordcloud,2020-07-07 12:57:01.655,2026-01-24 14:16:08.116,2026-01-24 14:16:08.116000,1130713.0,15.0,,,,,,3.0,,,,,,,,,,,
262,explainerdashboard,oegedijk/explainerdashboard,interpretability,,{},23.0,explainerdashboard allows you quickly build an interactive dashboard to explain the inner workings of your machine..,11,False,explainerdashboard,conda-forge/explainerdashboard,,,,662.0,662.0,https://pypi.org/project/explainerdashboard,22021.0,23383.0,https://anaconda.org/conda-forge/explainerdashboard,2020-12-01 04:42:10.329,2026-02-09 15:37:35.767,2026-02-09 15:37:35.767000,91273.0,33.0,,,,,,2.0,,,,,,,,,,,
263,InterpretML,interpretml/interpret,interpretability,,{},58.0,,11,False,interpret,,,,['jupyter'],975.0,975.0,https://pypi.org/project/interpret,406428.0,406428.0,,,,,,,,,,,,2.0,,,,,,,,,,,
